N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.026137798E+00 1.014279743E+00 1.012980044E+00 1.011984781E+00
1.600000000E+01 1.235408122E+00 1.231958853E+00 1.229368245E+00 1.227368061E+00
1.700000000E+01 1.266456823E+00 1.265945429E+00 1.265683892E+00 1.265179960E+00
1.549996187E+01 1.212567786E+00 1.208417813E+00 1.205147549E+00 1.202059271E+00
1.649996187E+01 1.243552598E+00 1.241187061E+00 1.239379647E+00 1.238505733E+00
1.674996808E+01 1.251364375E+00 1.250055242E+00 1.248893058E+00 1.248428032E+00
1.624993176E+01 1.240050570E+00 1.236956490E+00 1.234660576E+00 1.233222599E+00
1.574996808E+01 1.226651776E+00 1.223183425E+00 1.220388327E+00 1.218049571E+00
1.524993176E+01 1.172273749E+00 1.165097917E+00 1.158937841E+00 1.153809234E+00
