N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.053584167E+00 1.045282291E+00 1.040776943E+00 1.038689836E+00
1.600000000E+01 1.239624931E+00 1.237702487E+00 1.236596188E+00 1.235953143E+00
1.700000000E+01 1.280448932E+00 1.280492777E+00 1.280504692E+00 1.280104126E+00
1.549996187E+01 1.215831332E+00 1.213030485E+00 1.211167266E+00 1.209390550E+00
1.649996187E+01 1.252657538E+00 1.251991634E+00 1.251414975E+00 1.251428175E+00
1.674996808E+01 1.263258660E+00 1.263143032E+00 1.262666236E+00 1.262616993E+00
1.624993176E+01 1.246434212E+00 1.245128633E+00 1.244368146E+00 1.244196002E+00
1.574996808E+01 1.229599503E+00 1.227357358E+00 1.225836779E+00 1.224742026E+00
1.524993176E+01 1.181141333E+00 1.177611655E+00 1.174922548E+00 1.172840409E+00
