N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.015868872E+00 1.014075492E+00 1.012766612E+00 1.011764693E+00
1.600000000E+01 1.233666674E+00 1.229330037E+00 1.225701283E+00 1.222557436E+00
1.700000000E+01 1.253312142E+00 1.250648871E+00 1.248891751E+00 1.247364384E+00
1.549996187E+01 1.211238857E+00 1.206341241E+00 1.202174508E+00 1.198075292E+00
1.649996187E+01 1.238291556E+00 1.233953918E+00 1.230231230E+00 1.227568883E+00
1.674996808E+01 1.242579491E+00 1.238882687E+00 1.235746543E+00 1.233682725E+00
1.624993176E+01 1.237022477E+00 1.232548201E+00 1.228752677E+00 1.225766413E+00
1.574996808E+01 1.225507816E+00 1.221419109E+00 1.217873868E+00 1.214697337E+00
1.524993176E+01 1.168561638E+00 1.159270169E+00 1.150623234E+00 1.142721161E+00
