6.600E-2 2.262E-2 6.944E-11 2.262E-2 3.036E-56 2.053E-76 2.629E-131 2.961E-171 4.075E-32
6.848E-2 3.639E-2 2.570E-10 3.639E-2 1.902E-54 1.393E-74 9.050E-129 1.625E-168 1.122E-31
7.096E-2 5.730E-2 9.194E-10 5.730E-2 1.115E-52 8.983E-73 2.943E-126 8.478E-166 3.069E-31
7.344E-2 8.830E-2 3.178E-9 8.830E-2 6.112E-51 5.506E-71 9.043E-124 4.203E-163 8.337E-31
7.592E-2 1.332E-1 1.062E-8 1.332E-1 3.134E-49 3.207E-69 2.625E-121 1.981E-160 2.249E-30
7.840E-2 1.966E-1 3.426E-8 1.966E-1 1.504E-47 1.775E-67 7.198E-119 8.870E-158 6.024E-30
8.088E-2 2.839E-1 1.069E-7 2.839E-1 6.749E-46 9.343E-66 1.865E-116 3.776E-155 1.603E-29
8.336E-2 4.014E-1 3.221E-7 4.014E-1 2.833E-44 4.672E-64 4.564E-114 1.528E-152 4.234E-29
8.584E-2 5.555E-1 9.381E-7 5.555E-1 1.113E-42 2.221E-62 1.055E-111 5.874E-150 1.111E-28
8.832E-2 7.522E-1 2.640E-6 7.522E-1 4.087E-41 1.003E-60 2.305E-109 2.147E-147 2.894E-28
9.080E-2 9.970E-1 7.180E-6 9.970E-1 1.405E-39 4.308E-59 4.756E-107 7.457E-145 7.490E-28
9.328E-2 1.293E+0 1.887E-5 1.293E+0 4.515E-38 1.758E-57 9.273E-105 2.462E-142 1.925E-27
9.576E-2 1.642E+0 4.792E-5 1.642E+0 1.358E-36 6.820E-56 1.708E-102 7.724E-140 4.912E-27
9.824E-2 2.040E+0 1.176E-4 2.040E+0 3.819E-35 2.514E-54 2.972E-100 2.304E-137 1.245E-26
1.007E-1 2.481E+0 2.789E-4 2.480E+0 1.005E-33 8.809E-53 4.885E-98 6.529E-135 3.133E-26
1.032E-1 2.952E+0 6.391E-4 2.952E+0 2.474E-32 2.933E-51 7.585E-96 1.759E-132 7.832E-26
1.057E-1 3.439E+0 1.415E-3 3.438E+0 5.695E-31 9.285E-50 1.113E-93 4.504E-130 1.944E-25
1.082E-1 3.922E+0 3.029E-3 3.919E+0 1.227E-29 2.793E-48 1.542E-91 1.096E-127 4.792E-25
1.106E-1 4.378E+0 6.262E-3 4.372E+0 2.472E-28 7.986E-47 2.019E-89 2.535E-125 1.173E-24
1.131E-1 4.786E+0 1.251E-2 4.773E+0 4.659E-27 2.170E-45 2.498E-87 5.573E-123 2.852E-24
1.156E-1 5.125E+0 2.416E-2 5.101E+0 8.213E-26 5.605E-44 2.919E-85 1.164E-120 6.887E-24
1.181E-1 5.380E+0 4.508E-2 5.335E+0 1.355E-24 1.376E-42 3.223E-83 2.312E-118 1.651E-23
1.206E-1 5.541E+0 8.129E-2 5.460E+0 2.090E-23 3.210E-41 3.361E-81 4.365E-116 3.932E-23
1.230E-1 5.611E+0 1.416E-1 5.470E+0 3.016E-22 7.119E-40 3.312E-79 7.829E-114 9.299E-23
1.255E-1 5.601E+0 2.385E-1 5.362E+0 4.072E-21 1.500E-38 3.083E-77 1.335E-111 2.184E-22
1.280E-1 5.533E+0 3.880E-1 5.145E+0 5.142E-20 3.006E-37 2.711E-75 2.163E-109 5.094E-22
1.305E-1 5.442E+0 6.099E-1 4.832E+0 6.075E-19 5.722E-36 2.252E-73 3.332E-107 1.180E-21
1.330E-1 5.367E+0 9.267E-1 4.441E+0 6.713E-18 1.035E-34 1.768E-71 4.877E-105 2.714E-21
1.354E-1 5.355E+0 1.360E+0 3.994E+0 6.939E-17 1.781E-33 1.311E-69 6.785E-103 6.199E-21
1.379E-1 5.446E+0 1.930E+0 3.516E+0 6.710E-16 2.911E-32 9.182E-68 8.973E-101 1.406E-20
1.404E-1 5.675E+0 2.646E+0 3.030E+0 6.070E-15 4.523E-31 6.076E-66 1.128E-98 3.168E-20
1.429E-1 6.059E+0 3.505E+0 2.555E+0 5.136E-14 6.678E-30 3.799E-64 1.347E-96 7.088E-20
1.454E-1 6.595E+0 4.487E+0 2.108E+0 4.066E-13 9.373E-29 2.244E-62 1.529E-94 1.575E-19
1.478E-1 7.253E+0 5.550E+0 1.703E+0 3.010E-12 1.250E-27 1.252E-60 1.650E-92 3.475E-19
1.503E-1 7.980E+0 6.634E+0 1.346E+0 2.085E-11 1.585E-26 6.600E-59 1.692E-90 7.616E-19
1.528E-1 8.704E+0 7.663E+0 1.041E+0 1.351E-10 1.910E-25 3.287E-57 1.650E-88 1.657E-18
1.553E-1 9.342E+0 8.554E+0 7.883E-1 8.189E-10 2.187E-24 1.546E-55 1.528E-86 3.582E-18
1.578E-1 9.811E+0 9.226E+0 5.842E-1 4.643E-9 2.381E-23 6.873E-54 1.346E-84 7.687E-18
1.602E-1 1.004E+1 9.617E+0 4.236E-1 2.462E-8 2.463E-22 2.886E-52 1.126E-82 1.639E-17
1.627E-1 9.987E+0 9.686E+0 3.007E-1 1.222E-7 2.422E-21 1.145E-50 8.958E-81 3.468E-17
1.652E-1 9.636E+0 9.427E+0 2.089E-1 5.670E-7 2.263E-20 4.290E-49 6.773E-79 7.291E-17
1.677E-1 9.009E+0 8.867E+0 1.420E-1 2.461E-6 2.010E-19 1.519E-47 4.866E-77 1.522E-16
1.702E-1 8.153E+0 8.058E+0 9.449E-2 9.996E-6 1.697E-18 5.080E-46 3.323E-75 3.156E-16
1.726E-1 7.139E+0 7.077E+0 6.153E-2 3.797E-5 1.362E-17 1.605E-44 2.157E-73 6.497E-16
1.751E-1 6.046E+0 6.006E+0 3.921E-2 1.349E-4 1.038E-16 4.792E-43 1.331E-71 1.329E-15
1.776E-1 4.951E+0 4.926E+0 2.446E-2 4.486E-4 7.525E-16 1.351E-41 7.802E-70 2.698E-15
1.801E-1 3.920E+0 3.904E+0 1.493E-2 1.395E-3 5.184E-15 3.601E-40 4.348E-68 5.440E-15
1.826E-1 3.002E+0 2.989E+0 8.921E-3 4.058E-3 3.394E-14 9.063E-39 2.303E-66 1.090E-14
1.850E-1 2.228E+0 2.212E+0 5.216E-3 1.104E-2 2.112E-13 2.155E-37 1.159E-64 2.167E-14
1.875E-1 1.613E+0 1.582E+0 2.985E-3 2.811E-2 1.249E-12 4.841E-36 5.547E-63 4.280E-14
1.900E-1 1.162E+0 1.093E+0 1.672E-3 6.693E-2 7.022E-12 1.027E-34 2.522E-61 8.395E-14
1.925E-1 8.799E-1 7.299E-1 9.164E-4 1.491E-1 3.752E-11 2.060E-33 1.090E-59 1.635E-13
1.950E-1 7.821E-1 4.710E-1 4.916E-4 3.106E-1 1.905E-10 3.902E-32 4.478E-58 3.163E-13
1.974E-1 8.993E-1 2.937E-1 2.581E-4 6.054E-1 9.195E-10 6.981E-31 1.748E-56 6.077E-13
1.999E-1 1.281E+0 1.769E-1 1.326E-4 1.104E+0 4.218E-9 1.180E-29 6.488E-55 1.160E-12
2.024E-1 1.986E+0 1.030E-1 6.670E-5 1.883E+0 1.839E-8 1.885E-28 2.288E-53 2.197E-12
2.049E-1 3.062E+0 5.797E-2 3.283E-5 3.004E+0 7.620E-8 2.844E-27 7.671E-52 4.134E-12
2.074E-1 4.514E+0 3.152E-2 1.581E-5 4.483E+0 3.001E-7 4.053E-26 2.444E-50 7.725E-12
2.098E-1 6.275E+0 1.656E-2 7.455E-6 6.258E+0 1.123E-6 5.458E-25 7.400E-49 1.434E-11
2.123E-1 8.181E+0 8.407E-3 3.440E-6 8.173E+0 3.996E-6 6.944E-24 2.130E-47 2.642E-11
2.148E-1 9.989E+0 4.124E-3 1.553E-6 9.985E+0 1.351E-5 8.345E-23 5.826E-46 4.835E-11
2.173E-1 1.141E+1 1.955E-3 6.865E-7 1.141E+1 4.343E-5 9.475E-22 1.515E-44 8.789E-11
2.198E-1 1.220E+1 8.957E-4 2.969E-7 1.220E+1 1.327E-4 1.016E-20 3.742E-43 1.586E-10
2.222E-1 1.220E+1 3.965E-4 1.257E-7 1.220E+1 3.851E-4 1.030E-19 8.789E-42 2.844E-10
2.247E-1 1.141E+1 1.696E-4 5.207E-8 1.141E+1 1.063E-3 9.859E-19 1.962E-40 5.063E-10
2.272E-1 9.988E+0 7.012E-5 2.111E-8 9.985E+0 2.787E-3 8.916E-18 4.162E-39 8.951E-10
2.297E-1 8.180E+0 2.801E-5 8.379E-9 8.173E+0 6.946E-3 7.618E-17 8.392E-38 1.571E-9
2.322E-1 6.275E+0 1.081E-5 3.254E-9 6.258E+0 1.645E-2 6.149E-16 1.608E-36 2.740E-9
2.346E-1 4.520E+0 4.033E-6 1.237E-9 4.483E+0 3.705E-2 4.689E-15 2.929E-35 4.745E-9
2.371E-1 3.083E+0 1.454E-6 4.602E-10 3.004E+0 7.928E-2 3.378E-14 5.071E-34 8.159E-9
2.396E-1 2.044E+0 5.064E-7 1.675E-10 1.883E+0 1.613E-1 2.299E-13 8.344E-33 1.393E-8
2.421E-1 1.416E+0 1.704E-7 5.970E-11 1.104E+0 3.117E-1 1.478E-12 1.305E-31 2.363E-8
2.446E-1 1.178E+0 5.544E-8 2.082E-11 6.054E-1 5.728E-1 8.979E-12 1.939E-30 3.980E-8
2.470E-1 1.311E+0 1.742E-8 7.106E-12 3.106E-1 1.000E+0 5.152E-11 2.740E-29 6.657E-8
2.495E-1 1.809E+0 5.292E-9 2.374E-12 1.491E-1 1.660E+0 2.793E-10 3.679E-28 1.106E-7
2.520E-1 2.686E+0 1.553E-9 7.759E-13 6.693E-2 2.619E+0 1.431E-9 4.694E-27 1.824E-7
2.545E-1 3.954E+0 4.405E-10 2.483E-13 2.811E-2 3.926E+0 6.922E-9 5.694E-26 2.989E-7
2.570E-1 5.606E+0 1.207E-10 7.774E-14 1.104E-2 5.595E+0 3.164E-8 6.564E-25 4.862E-7
2.594E-1 7.582E+0 3.197E-11 2.383E-14 4.058E-3 7.578E+0 1.366E-7 7.191E-24 7.856E-7
2.619E-1 9.756E+0 8.181E-12 7.146E-15 1.395E-3 9.754E+0 5.574E-7 7.489E-23 1.261E-6
2.644E-1 1.193E+1 2.023E-12 2.098E-15 4.486E-4 1.193E+1 2.148E-6 7.412E-22 2.009E-6
2.669E-1 1.388E+1 4.835E-13 6.027E-16 1.349E-4 1.388E+1 7.822E-6 6.972E-21 3.179E-6
2.694E-1 1.534E+1 1.116E-13 1.695E-16 3.797E-5 1.534E+1 2.691E-5 6.233E-20 4.996E-6
2.718E-1 1.611E+1 2.491E-14 4.663E-17 9.996E-6 1.611E+1 8.744E-5 5.297E-19 7.797E-6
2.743E-1 1.608E+1 5.372E-15 1.256E-17 2.461E-6 1.608E+1 2.684E-4 4.278E-18 1.209E-5
2.768E-1 1.526E+1 1.119E-15 3.310E-18 5.670E-7 1.526E+1 7.786E-4 3.284E-17 1.860E-5
2.793E-1 1.377E+1 2.254E-16 8.539E-19 1.222E-7 1.376E+1 2.133E-3 2.396E-16 2.844E-5
2.818E-1 1.180E+1 4.385E-17 2.156E-19 2.462E-8 1.180E+1 5.522E-3 1.661E-15 4.317E-5
2.842E-1 9.625E+0 8.246E-18 5.327E-20 4.643E-9 9.611E+0 1.350E-2 1.095E-14 6.508E-5
2.867E-1 7.473E+0 1.498E-18 1.288E-20 8.189E-10 7.442E+0 3.120E-2 6.857E-14 9.744E-5
2.892E-1 5.545E+0 2.630E-19 3.049E-21 1.351E-10 5.477E+0 6.809E-2 4.083E-13 1.449E-4
2.917E-1 3.972E+0 4.463E-20 7.063E-22 2.085E-11 3.831E+0 1.404E-1 2.310E-12 2.139E-4
2.942E-1 2.821E+0 7.316E-21 1.601E-22 3.010E-12 2.547E+0 2.735E-1 1.242E-11 3.137E-4
2.966E-1 2.113E+0 1.159E-21 3.552E-23 4.066E-13 1.609E+0 5.033E-1 6.350E-11 4.568E-4
2.991E-1 1.842E+0 1.775E-22 7.714E-24 5.136E-14 9.664E-1 8.750E-1 3.085E-10 6.607E-4
3.016E-1 1.990E+0 2.625E-23 1.639E-24 6.070E-15 5.516E-1 1.437E+0 1.424E-9 9.489E-4
3.041E-1 2.530E+0 3.753E-24 3.410E-25 6.710E-16 2.992E-1 2.230E+0 6.251E-9 1.354E-3
3.066E-1 3.425E+0 5.184E-25 6.940E-26 6.939E-17 1.543E-1 3.269E+0 2.607E-8 1.917E-3
3.090E-1 4.605E+0 6.921E-26 1.383E-26 6.713E-18 7.560E-2 4.527E+0 1.034E-7 2.697E-3
3.115E-1 5.961E+0 8.927E-27 2.696E-27 6.075E-19 3.521E-2 5.922E+0 3.894E-7 3.768E-3
3.140E-1 7.341E+0 1.113E-27 5.145E-28 5.142E-20 1.559E-2 7.320E+0 1.395E-6 5.227E-3
