fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.81 1.000000000E+00 3.549325260E+02 3.900906107E-15 1.000000000E+20 1.102614594E+00 1.914022750E-16 9.372614602E-05 
001_315_SRH 001_315_srh.dat 315 36.81 1.000000000E+00 2.116966895E+03 7.923384530E-16 1.000000000E+20 1.187721925E+00 1.138887615E-16 2.455232155E-04 
002_315 002_315.dat 315 36.81 1.000000000E+00 3.323688675E+02 4.274226552E-15 1.000000000E+20 1.119119765E+00 2.403258055E-16 8.283614627E-05 
002_315_SRH 002_315_srh.dat 315 36.81 1.000000000E+00 1.488114707E+03 1.164188742E-15 1.000000000E+20 1.197200272E+00 1.674155688E-16 2.525474678E-04 
003_315 003_315.dat 315 36.81 1.000000000E+00 3.124980974E+02 4.822588089E-15 1.000000000E+20 1.138703808E+00 3.130939322E-16 1.011209274E-04 
003_315_SRH 003_315_srh.dat 315 36.81 1.000000000E+00 1.048215467E+03 1.708514026E-15 1.000000000E+20 1.199449695E+00 2.452794903E-16 2.594734669E-04 
004_315 004_315.dat 315 36.81 1.000000000E+00 2.848887081E+02 5.620145754E-15 1.000000000E+20 1.152044512E+00 4.247251100E-16 1.130113701E-04 
004_315_SRH 004_315_srh.dat 315 36.81 1.000000000E+00 7.360336970E+02 2.505152941E-15 1.000000000E+20 1.199519421E+00 3.599685685E-16 2.553859740E-04 
005_315 005_315.dat 315 36.81 1.000000000E+00 2.519236765E+02 6.792538261E-15 1.000000000E+20 1.169719068E+00 5.893651822E-16 1.401605179E-04 
005_315_SRH 005_315_srh.dat 315 36.81 1.000000000E+00 5.202858139E+02 3.671462543E-15 1.000000000E+20 1.199611432E+00 5.282528174E-16 2.584870826E-04 
006_315 006_315.dat 315 36.81 1.000000000E+00 2.230155241E+02 8.501582322E-15 1.000000000E+20 1.180073410E+00 8.331323174E-16 1.664264420E-04 
