0.0089  1.3315E-0006
0.0192  2.7280E-0006
0.0292  4.2443E-0006
0.0393  5.8961E-0006
0.0493  7.7161E-0006
0.0592  9.6548E-0006
0.0694  1.1861E-0005
0.0794  1.4274E-0005
0.0894  1.6955E-0005
0.0998  2.0416E-0005
0.1094  2.3364E-0005
0.1195  2.7241E-0005
0.1296  3.1643E-0005
0.1395  3.6529E-0005
0.1509  4.2899E-0005
0.1596  4.8438E-0005
0.1696  5.5758E-0005
0.1808  6.5025E-0005
0.1919  7.5678E-0005
0.2021  8.7035E-0005
0.2120  9.9799E-0005
0.2219  1.1407E-0004
0.2318  1.3075E-0004
0.2419  1.5005E-0004
0.2520  1.7176E-0004
0.2621  1.9970E-0004
0.2719  2.2382E-0004
0.2819  2.5548E-0004
0.2919  2.9075E-0004
0.3018  3.3015E-0004
0.3132  3.8141E-0004
0.3219  4.2432E-0004
0.3318  4.8161E-0004
0.3428  5.4593E-0004
0.3521  6.1930E-0004
0.3622  7.0070E-0004
0.3723  7.9317E-0004
0.3824  8.9769E-0004
0.3925  1.0153E-0003
0.4026  1.1499E-0003
0.4127  1.3027E-0003
0.4226  1.4746E-0003
0.4326  1.6695E-0003
0.4426  1.8947E-0003
0.4540  2.1861E-0003
0.4648  2.5067E-0003
0.4746  2.8334E-0003
0.4844  3.2032E-0003
0.4949  3.6052E-0003
0.5038  4.0448E-0003
0.5135  4.5224E-0003
0.5242  5.0498E-0003
0.5329  5.6169E-0003
0.5425  6.2239E-0003
0.5522  6.8706E-0003
0.5617  7.5373E-0003
0.5712  8.3035E-0003
0.5803  8.9403E-0003
0.5898  9.6866E-0003
0.5991  1.0463E-0002
0.6086  1.1269E-0002
0.6194  1.2224E-0002
0.6297  1.3139E-0002
0.6391  1.4005E-0002
0.6483  1.4861E-0002
0.6585  1.5746E-0002
0.6689  1.6841E-0002
0.6783  1.7746E-0002
0.6875  1.8662E-0002
0.6974  1.9736E-0002
