fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UT1 9:44:12 303.1 38.25 1.000E+000 6.906E-001 6.629E-007 1.000E+012 2.668E+000 3.535E-008 1.000E-010 2.028E-006 1.000E-010 5.550E+002 5.550E+002 5.550E+002 5.550E+002 3.217E-003 
0UT2 10:01:48 306.3 37.85 1.000E+000 8.739E-001 6.267E-007 1.000E+012 2.663E+000 3.925E-008 1.000E-010 1.759E-006 1.000E-010 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.921E-003 
0UT3 10:22:14 309 37.52 1.000E+000 8.051E-001 6.590E-007 1.000E+012 2.640E+000 4.305E-008 1.000E-010 1.562E-006 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.910E-003 
0UT4 10:40:22 312.9 37.05 1.000E+000 8.628E-001 6.749E-007 1.000E+012 2.634E+000 4.816E-008 1.000E-010 1.308E-006 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.546E-003 
0UT5 10:56:20 316.4 36.64 1.000E+000 8.227E-001 6.813E-007 1.000E+012 2.590E+000 5.540E-008 1.000E-010 1.150E-006 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 3.293E-003 
0UT6 11:13:14 320 36.23 1.000E+000 8.406E-001 6.789E-007 1.000E+012 2.574E+000 6.132E-008 1.000E-010 9.816E-007 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.814E-003 
0UT7 11:36:26 322.2 35.98 1.000E+000 8.227E-001 7.254E-007 1.000E+012 2.539E+000 6.703E-008 1.000E-010 9.090E-007 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 3.382E-003 
0UT8 11:55:04 326.4 35.52 1.000E+000 9.324E-001 6.955E-007 1.000E+012 2.537E+000 7.439E-008 1.000E-010 7.578E-007 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 3.080E-003 
0UT9 12:12:36 331.1 35.02 1.000E+000 8.725E-001 7.619E-007 1.000E+012 2.522E+000 8.230E-008 1.000E-010 6.106E-007 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 3.173E-003 
UT10 12:30:32 333 34.82 1.000E+000 8.551E-001 8.936E-007 1.000E+012 2.481E+000 8.917E-008 1.000E-010 5.755E-007 9.999E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.910E-003 
UT11 12:49:00 336.7 34.43 1.000E+000 9.615E-001 8.326E-007 1.000E+012 2.490E+000 9.698E-008 1.000E-010 4.956E-007 9.998E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 3.002E-003 
UT12 13:12:44 340.5 34.05 1.000E+000 9.503E-001 9.671E-007 1.000E+012 2.474E+000 1.027E-007 1.000E-010 4.112E-007 9.998E-011 5.550E+002 5.550E+002 5.550E+002 5.550E+002 2.725E-003 
