N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.201143870E+00 1.189334464E+00 1.176728612E+00 1.167580787E+00
1.016672606E+01 1.206301892E+00 1.194350269E+00 1.181659616E+00 1.172543627E+00
1.033324570E+01 1.210169767E+00 1.198238086E+00 1.185646799E+00 1.176747462E+00
1.049996187E+01 1.213183591E+00 1.201443981E+00 1.189149585E+00 1.180673425E+00
1.066670514E+01 1.215715334E+00 1.204363024E+00 1.192589065E+00 1.184773286E+00
1.083333839E+01 1.218087811E+00 1.207352470E+00 1.196356465E+00 1.189468339E+00
1.100000000E+01 1.220593072E+00 1.210744149E+00 1.200812461E+00 1.195129800E+00
1.116672606E+01 1.223504607E+00 1.214841875E+00 1.206261302E+00 1.202023140E+00
1.133324570E+01 1.227074035E+00 1.219892011E+00 1.212888093E+00 1.210214418E+00
1.149996187E+01 1.231502893E+00 1.226020195E+00 1.220667593E+00 1.219474464E+00
1.166670514E+01 1.236885624E+00 1.233149226E+00 1.229292066E+00 1.229263785E+00
1.183333839E+01 1.243138631E+00 1.240948830E+00 1.238201265E+00 1.238878182E+00
1.200000000E+01 1.249962159E+00 1.248891734E+00 1.246762682E+00 1.247717689E+00
1.216672606E+01 1.256897826E+00 1.256437406E+00 1.254517511E+00 1.255494293E+00
1.233324570E+01 1.263492653E+00 1.263240130E+00 1.261312178E+00 1.262229766E+00
1.249996187E+01 1.269472750E+00 1.269225936E+00 1.267235641E+00 1.268102732E+00
1.266670514E+01 1.274796427E+00 1.274507190E+00 1.272469602E+00 1.273309403E+00
1.283333839E+01 1.279572031E+00 1.279251133E+00 1.277186384E+00 1.278010836E+00
1.300000000E+01 1.283945785E+00 1.283605650E+00 1.281522788E+00 1.282334661E+00
