N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.071120000E-04 8.996800000E-05 8.069000000E-05 7.162100000E-05
1.600000000E+01 4.152220000E-04 3.615260000E-04 3.534020000E-04 3.272140000E-04
1.700000000E+01 1.103705000E-03 1.041051000E-03 1.037961000E-03 1.363196000E-03
1.549996187E+01 2.366310000E-04 2.016270000E-04 1.859110000E-04 1.627120000E-04
1.649996187E+01 6.356360000E-04 5.981730000E-04 5.749270000E-04 5.680780000E-04
1.674996808E+01 8.137770000E-04 7.830670000E-04 7.764600000E-04 7.775080000E-04
1.624993176E+01 5.123520000E-04 4.618540000E-04 4.349400000E-04 4.209650000E-04
1.574996808E+01 3.210230000E-04 2.878340000E-04 2.614400000E-04 2.366100000E-04
1.524993176E+01 1.653490000E-04 1.399870000E-04 1.235200000E-04 1.147630000E-04
