N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.556000000E-05 7.437900000E-05 6.041200000E-05 5.070100000E-05
1.600000000E+01 6.534450000E-04 6.238820000E-04 6.051300000E-04 5.902720000E-04
1.700000000E+01 2.029137000E-03 2.001708000E-03 1.979630000E-03 1.971690000E-03
1.549996187E+01 2.765370000E-04 2.572270000E-04 2.437790000E-04 2.341590000E-04
1.649996187E+01 1.180724000E-03 1.150126000E-03 1.124625000E-03 1.108805000E-03
1.674996808E+01 1.544139000E-03 1.514029000E-03 1.489061000E-03 1.468250000E-03
1.624993176E+01 8.954540000E-04 8.632030000E-04 8.418870000E-04 8.253780000E-04
1.574996808E+01 4.528570000E-04 4.288910000E-04 4.119470000E-04 3.986840000E-04
1.524993176E+01 5.829800000E-05 4.516700000E-05 3.620200000E-05 3.003300000E-05
