N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.514100000E-05 8.160000000E-05 7.289300000E-05 6.699900000E-05
1.600000000E+01 4.519720000E-04 3.841540000E-04 3.735730000E-04 3.644410000E-04
1.700000000E+01 1.177804000E-03 1.167494000E-03 1.109383000E-03 1.337221000E-03
1.549996187E+01 2.365340000E-04 2.060660000E-04 1.866540000E-04 1.732670000E-04
1.649996187E+01 6.852350000E-04 6.496500000E-04 6.278760000E-04 6.126140000E-04
1.674996808E+01 8.770480000E-04 8.474330000E-04 8.298560000E-04 8.399710000E-04
1.624993176E+01 5.494800000E-04 5.089890000E-04 4.745260000E-04 4.571430000E-04
1.574996808E+01 3.269000000E-04 2.947990000E-04 2.777730000E-04 2.545430000E-04
1.524993176E+01 1.613690000E-04 1.399680000E-04 1.259340000E-04 1.190550000E-04
