N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.187560000E-04 1.010710000E-04 8.537900000E-05 7.480100000E-05
1.600000000E+01 4.162060000E-04 3.619970000E-04 3.390410000E-04 3.135630000E-04
1.700000000E+01 1.094482000E-03 1.048078000E-03 9.876540000E-04 1.349630000E-03
1.549996187E+01 2.441170000E-04 2.066700000E-04 1.815190000E-04 1.610340000E-04
1.649996187E+01 6.135730000E-04 5.740570000E-04 5.549650000E-04 5.332120000E-04
1.674996808E+01 7.888320000E-04 7.579190000E-04 7.595010000E-04 7.438590000E-04
1.624993176E+01 5.040400000E-04 4.558420000E-04 4.250060000E-04 4.112410000E-04
1.574996808E+01 3.254550000E-04 2.880290000E-04 2.551050000E-04 2.283410000E-04
1.524993176E+01 1.736990000E-04 1.439480000E-04 1.289630000E-04 1.136650000E-04
