N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.486300000E-05 1.750700000E-05 1.249500000E-05 9.205000000E-06
1.600000000E+01 5.180030000E-04 4.692090000E-04 4.487620000E-04 4.339850000E-04
1.700000000E+01 1.456015000E-03 1.447727000E-03 1.407798000E-03 1.404886000E-03
1.549996187E+01 2.550820000E-04 2.329210000E-04 2.181250000E-04 2.075700000E-04
1.649996187E+01 8.653740000E-04 8.336780000E-04 8.128180000E-04 7.984240000E-04
1.674996808E+01 1.138361000E-03 1.089696000E-03 1.068770000E-03 1.056776000E-03
1.624993176E+01 6.618480000E-04 6.408390000E-04 6.092370000E-04 5.940870000E-04
1.574996808E+01 3.681370000E-04 3.401030000E-04 3.208970000E-04 3.077620000E-04
1.524993176E+01 1.529810000E-04 1.378130000E-04 1.280810000E-04 1.210550000E-04
