N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 1.000e+16 335 1.147937845E+00 1.164171149E+00
1.468000E+10 1.000e+16 335 1.153613581E+00 1.164376116E+00
2.154000E+10 1.000e+16 335 1.157325770E+00 1.164674341E+00
3.162000E+10 1.000e+16 335 1.159998764E+00 1.165105948E+00
4.642000E+10 1.000e+16 335 1.162185466E+00 1.165726692E+00
6.813000E+10 1.000e+16 335 1.164157848E+00 1.166613150E+00
1.000000E+11 1.000e+16 335 1.166153647E+00 1.167859621E+00
1.468000E+11 1.000e+16 335 1.167458170E+00 1.168484232E+00
2.154000E+11 1.000e+16 335 1.168538500E+00 1.169244651E+00
3.162000E+11 1.000e+16 335 1.169777170E+00 1.170264221E+00
4.642000E+11 1.000e+16 335 1.176269877E+00 1.176834268E+00
6.813000E+11 1.000e+16 335 1.182600089E+00 1.182918747E+00
1.000000E+12 1.000e+16 335 1.188808488E+00 1.189035167E+00
1.468000E+12 1.000e+16 335 1.191645979E+00 1.191777137E+00
2.154000E+12 1.000e+16 335 1.199816010E+00 1.199964288E+00
3.162000E+12 1.000e+16 335 1.207797344E+00 1.207872394E+00
4.642000E+12 1.000e+16 335 1.210514484E+00 1.210567605E+00
6.813000E+12 1.000e+16 335 1.213100896E+00 1.213138446E+00
1.000000E+13 1.000e+16 335 1.219040966E+00 1.219156588E+00
