N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019531683E+00 1.018659287E+00 1.018282406E+00 1.018204421E+00
1.600000000E+01 1.253732027E+00 1.252988349E+00 1.252324030E+00 1.252264623E+00
1.700000000E+01 1.303305975E+00 1.303639867E+00 1.303606183E+00 1.303446734E+00
1.549996187E+01 1.211020318E+00 1.208552977E+00 1.206345787E+00 1.203816733E+00
1.649996187E+01 1.273505804E+00 1.273366032E+00 1.273084471E+00 1.272959233E+00
1.674996808E+01 1.285616215E+00 1.285743493E+00 1.285491262E+00 1.285290585E+00
1.624993176E+01 1.264435826E+00 1.264080276E+00 1.263804711E+00 1.263670910E+00
1.574996808E+01 1.238403308E+00 1.236768480E+00 1.236040144E+00 1.235248327E+00
1.524993176E+01 1.128025295E+00 1.125931852E+00 1.121931574E+00 1.116671628E+00
