N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 300 3.800E-4 3.699796E+1 1.858620E+1 6.069360E-1 8.276930E+1
1.468000E+10 3.162E+16 300 3.800E-4 3.684468E+1 1.849200E+1 6.064350E-1 8.276080E+1
2.154000E+10 3.162E+16 300 3.800E-4 3.663758E+1 1.836490E+1 6.057610E-1 8.274860E+1
3.162000E+10 3.162E+16 300 3.800E-4 3.636611E+1 1.819860E+1 6.048820E-1 8.273130E+1
4.642000E+10 3.162E+16 300 3.800E-4 3.602329E+1 1.798130E+1 6.037730E-1 8.267300E+1
6.813000E+10 3.162E+16 300 3.800E-4 3.560841E+1 1.772820E+1 6.024270E-1 8.264350E+1
1.000000E+11 3.162E+16 300 3.800E-4 3.512807E+1 1.743590E+1 6.008480E-1 8.260870E+1
1.468000E+11 3.162E+16 300 3.800E-4 3.459392E+1 1.711100E+1 5.989950E-1 8.257560E+1
2.154000E+11 3.162E+16 300 3.800E-4 3.401783E+1 1.675980E+1 5.968910E-1 8.254060E+1
3.162000E+11 3.162E+16 300 3.800E-4 3.340738E+1 1.638620E+1 5.945890E-1 8.249320E+1
4.642000E+11 3.162E+16 300 3.800E-4 3.276460E+1 1.598420E+1 5.920720E-1 8.239720E+1
6.813000E+11 3.162E+16 300 3.800E-4 3.208773E+1 1.556850E+1 5.892790E-1 8.233550E+1
1.000000E+12 3.162E+16 300 3.800E-4 3.137394E+1 1.513040E+1 5.861390E-1 8.227750E+1
1.468000E+12 3.162E+16 300 3.800E-4 3.062092E+1 1.466180E+1 5.827810E-1 8.216050E+1
2.154000E+12 3.162E+16 300 3.800E-4 2.982730E+1 1.417750E+1 5.791440E-1 8.207260E+1
3.162000E+12 3.162E+16 300 3.800E-4 2.899259E+1 1.367180E+1 5.751500E-1 8.198950E+1
4.642000E+12 3.162E+16 300 3.800E-4 2.811719E+1 1.313870E+1 5.709810E-1 8.183860E+1
6.813000E+12 3.162E+16 300 3.800E-4 2.720238E+1 1.259440E+1 5.664440E-1 8.173610E+1
1.000000E+13 3.162E+16 300 3.800E-4 2.625045E+1 1.202790E+1 5.617400E-1 8.156760E+1
1.468000E+13 3.162E+16 300 3.800E-4 2.526473E+1 1.145470E+1 5.567280E-1 8.143780E+1
2.154000E+13 3.162E+16 300 3.800E-4 2.424955E+1 1.086660E+1 5.515620E-1 8.124460E+1
3.162000E+13 3.162E+16 300 3.800E-4 2.321028E+1 1.027820E+1 5.461080E-1 8.108820E+1
4.642000E+13 3.162E+16 300 3.800E-4 2.215315E+1 9.683000E+0 5.405580E-1 8.085930E+1
6.813000E+13 3.162E+16 300 3.800E-4 2.108522E+1 9.095500E+0 5.347020E-1 8.067450E+1
1.000000E+14 3.162E+16 300 3.800E-4 2.001417E+1 8.509700E+0 5.287720E-1 8.040940E+1
