N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 300 3.800E-4 3.726101E+1 1.874860E+1 6.078640E-1 8.277690E+1
1.468000E+10 3.162E+16 300 3.800E-4 3.721360E+1 1.871970E+1 6.077340E-1 8.277190E+1
2.154000E+10 3.162E+16 300 3.800E-4 3.714562E+1 1.867810E+1 6.075460E-1 8.276490E+1
3.162000E+10 3.162E+16 300 3.800E-4 3.704911E+1 1.861910E+1 6.072770E-1 8.275510E+1
4.642000E+10 3.162E+16 300 3.800E-4 3.691409E+1 1.853660E+1 6.068960E-1 8.274170E+1
6.813000E+10 3.162E+16 300 3.800E-4 3.672892E+1 1.842350E+1 6.063650E-1 8.272380E+1
1.000000E+11 3.162E+16 300 3.800E-4 3.648169E+1 1.827250E+1 6.056430E-1 8.270040E+1
1.468000E+11 3.162E+16 300 3.800E-4 3.616277E+1 1.807030E+1 6.046870E-1 8.263660E+1
2.154000E+11 3.162E+16 300 3.800E-4 3.576815E+1 1.782960E+1 6.034730E-1 8.260130E+1
3.162000E+11 3.162E+16 300 3.800E-4 3.530185E+1 1.754570E+1 6.019930E-1 8.256230E+1
4.642000E+11 3.162E+16 300 3.800E-4 3.477520E+1 1.722530E+1 6.002640E-1 8.251930E+1
6.813000E+11 3.162E+16 300 3.800E-4 3.420213E+1 1.687620E+1 5.982230E-1 8.248200E+1
1.000000E+12 3.162E+16 300 3.800E-4 3.359329E+1 1.650400E+1 5.959630E-1 8.243600E+1
1.468000E+12 3.162E+16 300 3.800E-4 3.295295E+1 1.610360E+1 5.934900E-1 8.234110E+1
2.154000E+12 3.162E+16 300 3.800E-4 3.228014E+1 1.568990E+1 5.907760E-1 8.227400E+1
3.162000E+12 3.162E+16 300 3.800E-4 3.157179E+1 1.525460E+1 5.876940E-1 8.221490E+1
4.642000E+12 3.162E+16 300 3.800E-4 3.082509E+1 1.478940E+1 5.843390E-1 8.210700E+1
6.813000E+12 3.162E+16 300 3.800E-4 3.003824E+1 1.430720E+1 5.807420E-1 8.201560E+1
1.000000E+13 3.162E+16 300 3.800E-4 2.921045E+1 1.380390E+1 5.767510E-1 8.193620E+1
1.468000E+13 3.162E+16 300 3.800E-4 2.834185E+1 1.327270E+1 5.725370E-1 8.179510E+1
2.154000E+13 3.162E+16 300 3.800E-4 2.743353E+1 1.272910E+1 5.680250E-1 8.168630E+1
3.162000E+13 3.162E+16 300 3.800E-4 2.648754E+1 1.216320E+1 5.632450E-1 8.152870E+1
4.642000E+13 3.162E+16 300 3.800E-4 2.550698E+1 1.158860E+1 5.582310E-1 8.138740E+1
6.813000E+13 3.162E+16 300 3.800E-4 2.449600E+1 1.100370E+1 5.529620E-1 8.123610E+1
1.000000E+14 3.162E+16 300 3.800E-4 2.345976E+1 1.040630E+1 5.474660E-1 8.102390E+1
