T d154 d184 d214 d244
d 150 180 210 240
290 3.978830000E-04 3.620170000E-04 3.408000000E-04 3.271480000E-04
295 3.785040000E-04 3.447430000E-04 3.250560000E-04 3.120130000E-04
300 3.716740000E-04 3.376490000E-04 3.177490000E-04 3.085430000E-04
305 3.727170000E-04 3.348380000E-04 3.170760000E-04 3.091960000E-04
310 3.866420000E-04 3.601470000E-04 3.377900000E-04 3.261770000E-04
315 4.188740000E-04 3.996780000E-04 3.732600000E-04 3.620890000E-04
320 4.564220000E-04 4.337510000E-04 4.187520000E-04 4.080670000E-04
325 5.239260000E-04 5.010400000E-04 4.861530000E-04 4.759030000E-04
330 6.097620000E-04 5.861640000E-04 5.706900000E-04 5.589300000E-04
335 7.048490000E-04 6.808300000E-04 6.634870000E-04 6.518460000E-04
340 8.238340000E-04 7.971690000E-04 7.771010000E-04 7.631660000E-04
