T d154 d184 d214 d244
d 150 180 210 240
290 6.924560000E-04 6.757460000E-04 6.647550000E-04 6.599010000E-04
295 6.478070000E-04 6.327980000E-04 6.243950000E-04 6.230400000E-04
300 6.068210000E-04 5.889450000E-04 5.903190000E-04 5.830420000E-04
305 6.116510000E-04 5.888620000E-04 5.856800000E-04 5.888160000E-04
310 6.348750000E-04 6.162260000E-04 6.062990000E-04 6.124860000E-04
315 6.796340000E-04 6.615390000E-04 6.504010000E-04 6.533990000E-04
320 7.841120000E-04 7.509090000E-04 7.378390000E-04 7.311070000E-04
325 9.068760000E-04 8.736600000E-04 8.588250000E-04 8.495910000E-04
330 1.039017000E-03 1.017558000E-03 1.001274000E-03 9.885490000E-04
335 1.233745000E-03 1.207317000E-03 1.188786000E-03 1.173959000E-03
340 1.462629000E-03 1.432108000E-03 1.410079000E-03 1.390812000E-03
