fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D20 33352 319.99 36.233 1.000000000E+00 1.181117596E+00 1.355586451E-09 2.552631027E+05 2.386049526E+00 1.925600000E-07 1.349149230E-02 
0D20 33352 319.99 36.233 1.000000000E+00 1.181117596E+00 1.355586451E-09 2.552631027E+05 2.386049526E+00 1.925600000E-07 1.349149230E-02 
0D21 33484 319.88 36.245 1.000000000E+00 1.206403148E+00 1.346130344E-09 2.570798473E+05 2.397997842E+00 1.962006415E-07 1.462136998E-02 
0D21 33484 319.88 36.245 1.000000000E+00 1.206403148E+00 1.346130344E-09 2.570798473E+05 2.397997842E+00 1.962006415E-07 1.462136998E-02 
0D22 33568 319.94 36.239 1.000000000E+00 1.202558123E+00 1.350085746E-09 2.558395872E+05 2.447586705E+00 2.127510010E-07 1.554518891E-02 
0D22 33568 319.94 36.239 1.000000000E+00 1.202558123E+00 1.350085746E-09 2.558395872E+05 2.447586705E+00 2.127510010E-07 1.554518891E-02 
0D23 33652 320 36.232 1.000000000E+00 1.200991452E+00 1.348760938E-09 2.519318718E+05 2.426988071E+00 2.078496668E-07 3.094701110E-02 
0D23 33652 320 36.232 1.000000000E+00 1.200991452E+00 1.348760938E-09 2.519318718E+05 2.426988071E+00 2.078496668E-07 3.094701110E-02 
0D24 33748 320.03 36.228 1.000000000E+00 1.200610506E+00 1.335099198E-09 2.789131296E+05 2.483850234E+00 2.327156003E-07 1.632329499E-02 
0D24 33748 320.03 36.228 1.000000000E+00 1.200610506E+00 1.335099198E-09 2.789131296E+05 2.483850234E+00 2.327156003E-07 1.632329499E-02 
0D25 33856 320.06 36.225 1.000000000E+00 1.196530429E+00 1.332745016E-09 2.645418756E+05 2.465535663E+00 2.276291458E-07 1.931876302E-02 
0D25 33856 320.06 36.225 1.000000000E+00 1.196530429E+00 1.332745016E-09 2.645418756E+05 2.465535663E+00 2.276291458E-07 1.931876302E-02 
0D26 33926 320.06 36.225 1.000000000E+00 1.191265700E+00 1.333836241E-09 2.490868705E+05 2.404913695E+00 2.100003900E-07 1.544220137E-02 
0D26 33926 320.06 36.225 1.000000000E+00 1.191265700E+00 1.333836241E-09 2.490868705E+05 2.404913695E+00 2.100003900E-07 1.544220137E-02 
0D27 34010 320.04 36.227 1.000000000E+00 1.166698350E+00 1.310714585E-09 2.748651297E+05 2.526082165E+00 2.461958892E-07 1.696253207E-02 
0D27 34010 320.04 36.227 1.000000000E+00 1.166698350E+00 1.310714585E-09 2.748651297E+05 2.526082165E+00 2.461958892E-07 1.696253207E-02 
0D28 34108 320.04 36.227 1.000000000E+00 1.171509514E+00 1.314223501E-09 2.387884751E+05 2.410008428E+00 2.076324853E-07 1.455009283E-02 
0D28 34108 320.04 36.227 1.000000000E+00 1.171509514E+00 1.314223501E-09 2.387884751E+05 2.410008428E+00 2.076324853E-07 1.455009283E-02 
0D29 34200 320.04 36.227 1.000000000E+00 1.201688278E+00 1.326832277E-09 2.734879082E+05 2.539961621E+00 2.474961306E-07 1.668991824E-02 
0D29 34200 320.04 36.227 1.000000000E+00 1.201688278E+00 1.326832277E-09 2.734879082E+05 2.539961621E+00 2.474961306E-07 1.668991824E-02 
0D30 34284 320.04 36.227 1.000000000E+00 1.185704764E+00 1.310516133E-09 2.388906800E+05 2.442894902E+00 2.168378890E-07 1.476171062E-02 
0D30 34284 320.04 36.227 1.000000000E+00 1.185704764E+00 1.310516133E-09 2.388906800E+05 2.442894902E+00 2.168378890E-07 1.476171062E-02 
0D31 34376 320.04 36.227 1.000000000E+00 1.177799336E+00 1.298559427E-09 2.504028531E+05 2.459024857E+00 2.241964480E-07 2.401883594E-02 
0D31 34376 320.04 36.227 1.000000000E+00 1.177799336E+00 1.298559427E-09 2.504028531E+05 2.459024857E+00 2.241964480E-07 2.401883594E-02 
0D32 34466 320.03 36.228 1.000000000E+00 1.142125056E+00 1.282302140E-09 2.386190247E+05 2.379720252E+00 2.025523079E-07 2.394863470E-02 
0D32 34466 320.03 36.228 1.000000000E+00 1.142125056E+00 1.282302140E-09 2.386190247E+05 2.379720252E+00 2.025523079E-07 2.394863470E-02 
0D33 34562 320.05 36.226 1.000000000E+00 1.135840104E+00 1.278577381E-09 3.031768397E+05 2.640580728E+00 2.870604705E-07 2.604105687E-02 
0D33 34562 320.05 36.226 1.000000000E+00 1.135840104E+00 1.278577381E-09 3.031768397E+05 2.640580728E+00 2.870604705E-07 2.604105687E-02 
0D34 34644 320.04 36.227 1.000000000E+00 1.157722908E+00 1.280101610E-09 2.970942437E+05 2.599321689E+00 2.726597065E-07 2.106365933E-02 
0D34 34644 320.04 36.227 1.000000000E+00 1.157722908E+00 1.280101610E-09 2.970942437E+05 2.599321689E+00 2.726597065E-07 2.106365933E-02 
0D35 34740 320.03 36.228 1.000000000E+00 1.167800729E+00 1.271947156E-09 2.040525615E+05 2.318977343E+00 1.794957334E-07 1.310802211E-02 
0D35 34740 320.03 36.228 1.000000000E+00 1.167800729E+00 1.271947156E-09 2.040525615E+05 2.318977343E+00 1.794957334E-07 1.310802211E-02 
0D36 34826 320.04 36.227 1.000000000E+00 1.130077364E+00 1.256784125E-09 2.756126195E+05 2.570532431E+00 2.640060454E-07 2.634413446E-02 
0D36 34826 320.04 36.227 1.000000000E+00 1.130077364E+00 1.256784125E-09 2.756126195E+05 2.570532431E+00 2.640060454E-07 2.634413446E-02 
0D37 34930 320.03 36.228 1.000000000E+00 1.126613175E+00 1.256042340E-09 2.650273017E+05 2.490320000E+00 2.436952578E-07 1.872285251E-02 
0D37 34930 320.03 36.228 1.000000000E+00 1.126613175E+00 1.256042340E-09 2.650273017E+05 2.490320000E+00 2.436952578E-07 1.872285251E-02 
0D38 35012 320.03 36.228 1.000000000E+00 1.151690944E+00 1.285392122E-09 2.225068873E+05 2.435086018E+00 2.145512780E-07 1.897429894E-02 
