T d154 d184 d214 d244
d 150 180 210 240
290 6.785115100E-02 6.393967600E-02 6.287376700E-02 6.194725500E-02
295 6.523251300E-02 6.154997200E-02 6.052532600E-02 5.977627500E-02
300 6.333654200E-02 5.995690900E-02 5.914089400E-02 5.833845300E-02
305 6.171376900E-02 5.860962800E-02 5.794779000E-02 5.724303700E-02
310 6.084227600E-02 5.797020300E-02 5.744139500E-02 5.687100600E-02
315 6.111914400E-02 5.843876400E-02 5.803672100E-02 5.721079400E-02
320 6.171433900E-02 5.930903700E-02 5.891324700E-02 5.815247900E-02
325 6.302846300E-02 6.078595700E-02 6.044542500E-02 5.973398000E-02
330 6.541536700E-02 6.339051800E-02 6.307910200E-02 6.236532600E-02
335 6.777377100E-02 6.575674000E-02 6.555271800E-02 6.480801400E-02
340 7.026570200E-02 6.832757500E-02 6.809070300E-02 6.730250300E-02
