X Y Xfit Yfit
3.0575900E+1 1.4259600E+2 3.5074901E+1 1.2887622E+2
3.3606600E+1 1.5469500E+2 3.6481343E+1 1.4161739E+2
3.6781100E+1 1.6780500E+2 3.8160764E+1 1.5556019E+2
4.0160500E+1 1.8202400E+2 4.0160500E+1 1.7080097E+2
4.3876500E+1 1.9757800E+2 4.2533752E+1 1.8743923E+2
4.7724800E+1 2.1440900E+2 4.5339332E+1 2.0557658E+2
5.2036000E+1 2.3261200E+2 4.8640928E+1 2.2531561E+2
5.6624800E+1 2.5241300E+2 5.2505722E+1 2.4675862E+2
6.1597100E+1 2.7396200E+2 5.7002190E+1 2.7000656E+2
6.6888400E+1 2.9716400E+2 6.2196970E+1 2.9515825E+2
7.2659100E+1 3.2259400E+2 6.8150721E+1 3.2231055E+2
7.8809800E+1 3.5006300E+2 7.4913071E+1 3.5155958E+2
8.5508200E+1 3.7966100E+2 8.2516931E+1 3.8300382E+2
9.2869500E+1 4.1213900E+2 9.0972681E+1 4.1674929E+2
1.0026300E+2 4.4718200E+2 1.0026300E+2 4.5291718E+2
1.0878900E+2 4.8507200E+2 1.1033929E+2 4.9165384E+2
1.1767400E+2 5.2636000E+2 1.2112060E+2 5.3314266E+2
1.2697100E+2 5.7091600E+2 1.3249581E+2 5.7761674E+2
1.3700200E+2 6.1974500E+2 1.4432934E+2 6.2537133E+2
1.4745100E+2 6.7187400E+2 1.5647009E+2 6.7677449E+2
1.5812600E+2 7.2897400E+2 1.6876253E+2 7.3227452E+2
1.7003600E+2 7.9098500E+2 1.8105866E+2 7.9240459E+2
1.8170200E+2 8.5778300E+2 1.9322913E+2 8.5778300E+2
1.9397700E+2 9.3165000E+2 2.0517234E+2 9.2911172E+2
2.0588900E+2 1.0115200E+3 2.1682048E+2 1.0071729E+3
2.1796300E+2 1.0990200E+3 2.2814258E+2 1.0928256E+3
2.3052000E+2 1.1948000E+3 2.3914466E+2 1.1870040E+3
2.4321300E+2 1.2999700E+3 2.4986788E+2 1.2907172E+3
2.5610900E+2 1.4143300E+3 2.6038555E+2 1.4050520E+3
2.6792900E+2 1.5414900E+3 2.7079988E+2 1.5311788E+3
2.8124200E+2 1.6800800E+3 2.8123910E+2 1.6703589E+3
2.9204600E+2 1.8329900E+3 2.9185563E+2 1.8239555E+3
3.0631000E+2 2.0019600E+3 3.0282549E+2 1.9934460E+3
3.1837500E+2 2.1874600E+3 3.1434913E+2 2.1804359E+3
3.3160400E+2 2.3900800E+3 3.2665391E+2 2.3866742E+3
3.4471900E+2 2.6163400E+3 3.3999817E+2 2.6140707E+3
3.5976800E+2 2.8657500E+3 3.5467693E+2 2.8647141E+3
3.7966800E+2 3.1389000E+3 3.7102946E+2 3.1408914E+3
3.9844100E+2 3.4416200E+3 3.8944873E+2 3.4451088E+3
4.1647900E+2 3.7820900E+3 4.1039305E+2 3.7801144E+3
4.4508600E+2 4.1434800E+3 4.3440019E+2 4.1489218E+3
4.6629200E+2 4.5492200E+3 4.6210447E+2 4.5548359E+3
4.9752600E+2 5.0014800E+3 4.9425713E+2 5.0014800E+3
5.3745500E+2 5.4847700E+3 5.3175096E+2 5.4928250E+3
5.9000000E+2 6.0093900E+3 5.7564965E+2 6.0332202E+3
6.1242200E+2 6.6210700E+3 6.2722302E+2 6.6274251E+3
6.8683900E+2 7.2677100E+3 6.8798916E+2 7.2806437E+3
7.4854600E+2 7.9662800E+3 7.5976485E+2 7.9985589E+3
8.4595600E+2 8.7716400E+3 8.4472583E+2 8.7873666E+3
9.3386400E+2 9.6435600E+3 9.4547885E+2 9.6538128E+3
1.0615300E+3 1.0583400E+4 1.0651470E+3 1.0605221E+4
1.1927800E+3 1.1633600E+4 1.2074717E+3 1.1649525E+4
1.3333500E+3 1.2760100E+4 1.3769342E+3 1.2795293E+4
1.5308600E+3 1.4007300E+4 1.5788966E+3 1.4051734E+4
1.7817000E+3 1.5411300E+4 1.8197710E+3 1.5428706E+4
2.0812800E+3 1.6889100E+4 2.1072142E+3 1.6936686E+4
2.3583100E+3 1.8567200E+4 2.4503560E+3 1.8586734E+4
2.8753900E+3 2.0409600E+4 2.8600584E+3 2.0390393E+4
3.3447000E+3 2.2401500E+4 3.3492143E+3 2.2359568E+4
3.8831700E+3 2.4499600E+4 3.9330765E+3 2.4506317E+4
4.6004000E+3 2.6803500E+4 4.6296231E+3 2.6842574E+4
5.3915400E+3 2.9462200E+4 5.4599397E+3 2.9379746E+4
6.4183300E+3 3.2273200E+4 6.4486221E+3 3.2128214E+4
7.5712400E+3 3.5156900E+4 7.6241460E+3 3.5096614E+4
9.1769000E+3 3.8273400E+4 9.0191790E+3 3.8290942E+4
1.0952200E+4 4.1569900E+4 1.0670841E+4 4.1713552E+4
1.2866200E+4 4.5511000E+4 1.2620653E+4 4.5361634E+4
1.5190000E+4 4.9416800E+4 1.4914389E+4 4.9225853E+4
1.8088000E+4 5.3681100E+4 1.7601296E+4 5.3288323E+4
2.0851000E+4 5.7463000E+4 2.0732998E+4 5.7520853E+4
2.5123200E+4 6.2310000E+4 2.4361535E+4 6.1882905E+4
2.9454800E+4 6.6468000E+4 2.8536726E+4 6.6319960E+4
3.3854800E+4 7.0823100E+4 3.3302532E+4 7.0762249E+4
3.9496700E+4 7.4276000E+4 3.8692579E+4 7.5124440E+4
4.5877100E+4 7.9302600E+4 4.4725402E+4 7.9306926E+4
5.4239700E+4 8.3063500E+4 5.1398927E+4 8.3198379E+4
5.8685900E+4 8.6680700E+4 5.8685900E+4 8.6680700E+4
