X Y Xfit Yfit
3.1056900E+1 1.0456900E+2 3.3967607E+1 9.5275651E+1
3.4145500E+1 1.1273500E+2 3.5980400E+1 1.0391506E+2
3.7389200E+1 1.2159300E+2 3.8267741E+1 1.1328984E+2
4.0866600E+1 1.3113100E+2 4.0866600E+1 1.2345053E+2
4.4639100E+1 1.4140000E+2 4.3817713E+1 1.3444826E+2
4.8596400E+1 1.5247100E+2 4.7165408E+1 1.4633403E+2
5.2924300E+1 1.6434400E+2 5.0957171E+1 1.5915794E+2
5.7626800E+1 1.7717800E+2 5.5242858E+1 1.7296829E+2
6.2786600E+1 1.9096400E+2 6.0073486E+1 1.8781088E+2
6.8254000E+1 2.0583300E+2 6.5499496E+1 2.0372823E+2
7.4220900E+1 2.2182500E+2 7.1568455E+1 2.2075937E+2
8.0559000E+1 2.3894000E+2 7.8322171E+1 2.3894000E+2
8.7449100E+1 2.5745600E+2 8.5793313E+1 2.5830359E+2
9.4825900E+1 2.7711600E+2 9.4001698E+1 2.7888353E+2
1.0291200E+2 2.9843100E+2 1.0295058E+2 3.0071665E+2
1.1143100E+2 3.2120900E+2 1.1262339E+2 3.2384823E+2
1.2072000E+2 3.4561800E+2 1.2298146E+2 3.4833847E+2
1.3062000E+2 3.7186500E+2 1.3396330E+2 3.7427012E+2
1.4106000E+2 3.9969300E+2 1.4548596E+2 4.0175686E+2
1.5190000E+2 4.2982300E+2 1.5744872E+2 4.3095152E+2
1.6335700E+2 4.6197400E+2 1.6973890E+2 4.6205323E+2
1.7555500E+2 4.9661800E+2 1.8223961E+2 4.9531314E+2
1.8791600E+2 5.3375400E+2 1.9483828E+2 5.3103724E+2
2.0084200E+2 5.7374600E+2 2.0743526E+2 5.6958716E+2
2.1383300E+2 6.1701500E+2 2.1995125E+2 6.1137832E+2
2.2687600E+2 6.6361700E+2 2.3233299E+2 6.5687670E+2
2.4035900E+2 7.1416000E+2 2.4455650E+2 7.0659471E+2
2.5433600E+2 7.6977500E+2 2.5662817E+2 7.6108741E+2
2.6702300E+2 8.3005400E+2 2.6858378E+2 8.2094970E+2
2.8048600E+2 8.9575300E+2 2.8048600E+2 8.8681508E+2
2.9377700E+2 9.6843400E+2 2.9242124E+2 9.5935633E+2
3.0682800E+2 1.0483300E+3 3.0449612E+2 1.0392881E+3
3.2056000E+2 1.1347400E+3 3.1683429E+2 1.1273712E+3
3.3456700E+2 1.2315800E+3 3.2957381E+2 1.2244185E+3
3.4799200E+2 1.3366200E+3 3.4286531E+2 1.3313020E+3
3.6220300E+2 1.4527600E+3 3.5687100E+2 1.4489610E+3
