X Y Xfit Yfit
3.0844000E+1 1.1370300E+2 3.3695446E+1 1.0179427E+2
3.3825600E+1 1.2284000E+2 3.5390416E+1 1.1167130E+2
3.7078800E+1 1.3271300E+2 3.7399989E+1 1.2242591E+2
4.0469500E+1 1.4336000E+2 3.9773349E+1 1.3411392E+2
4.4157100E+1 1.5489300E+2 4.2563787E+1 1.4678919E+2
4.8102300E+1 1.6735500E+2 4.5827638E+1 1.6050246E+2
5.2434000E+1 1.8077400E+2 4.9622603E+1 1.7530017E+2
5.7053600E+1 1.9528400E+2 5.4005348E+1 1.9122353E+2
6.1998100E+1 2.1096300E+2 5.9028369E+1 2.0830829E+2
6.7420200E+1 2.2780100E+2 6.4736173E+1 2.2658523E+2
7.3242400E+1 2.4608200E+2 7.1160980E+1 2.4608200E+2
7.9459900E+1 2.6579500E+2 7.8318323E+1 2.6682644E+2
8.6203100E+1 2.8702800E+2 8.6203100E+1 2.8885169E+2
9.3448200E+1 3.0984100E+2 9.4786696E+1 3.1220292E+2
1.0116400E+2 3.3457100E+2 1.0401589E+2 3.3694539E+2
1.0953700E+2 3.6114300E+2 1.1381402E+2 3.6317330E+2
1.1831900E+2 3.8987400E+2 1.2408473E+2 3.9101832E+2
1.2781700E+2 4.2065700E+2 1.3471793E+2 4.2065700E+2
1.3795800E+2 4.5386400E+2 1.4559758E+2 4.5231627E+2
1.4852000E+2 4.8946400E+2 1.5661024E+2 4.8627639E+2
1.5971900E+2 5.2798700E+2 1.6765323E+2 5.2287122E+2
1.7089900E+2 5.6957400E+2 1.7864176E+2 5.6248688E+2
1.8285100E+2 6.1432400E+2 1.8951387E+2 6.0555835E+2
1.9527600E+2 6.6273600E+2 2.0023344E+2 6.5256637E+2
2.0735400E+2 7.1571600E+2 2.1079102E+2 7.0403428E+2
2.2019700E+2 7.7329100E+2 2.2120300E+2 7.6052629E+2
2.3237300E+2 8.3576600E+2 2.3150977E+2 8.2264707E+2
2.4515100E+2 9.0406300E+2 2.4177329E+2 8.9104323E+2
2.5744400E+2 9.7905200E+2 2.5207467E+2 9.6640641E+2
2.7008400E+2 1.0604100E+3 2.6251220E+2 1.0494779E+3
2.8258600E+2 1.1511700E+3 2.7319999E+2 1.1410545E+3
2.9501600E+2 1.2500500E+3 2.8426736E+2 1.2419957E+3
3.0660300E+2 1.3597100E+3 2.9585924E+2 1.3532315E+3
3.1991900E+2 1.4801600E+3 3.0813738E+2 1.4757711E+3
3.3292000E+2 1.6129800E+3 3.2128254E+2 1.6107126E+3
3.4604800E+2 1.7585900E+3 3.3549757E+2 1.7592528E+3
3.6057600E+2 1.9189000E+3 3.5101150E+2 1.9226983E+3
3.7687600E+2 2.0977900E+3 3.6808466E+2 2.1024765E+3
3.9175400E+2 2.2964900E+3 3.8701494E+2 2.3001484E+3
4.0803700E+2 2.5112100E+3 4.0814531E+2 2.5174211E+3
4.3146500E+2 2.7479900E+3 4.3187283E+2 2.7561619E+3
4.5819000E+2 3.0143100E+3 4.5865939E+2 3.0184131E+3
4.8128300E+2 3.3002400E+3 4.8904445E+2 3.3064070E+3
5.1225700E+2 3.6187400E+3 5.2366020E+2 3.6225832E+3
5.5339300E+2 3.9694100E+3 5.6324952E+2 3.9696050E+3
5.9123300E+2 4.3553900E+3 6.0868730E+2 4.3503778E+3
6.4054400E+2 4.7824100E+3 6.6100583E+2 4.7680677E+3
6.9711600E+2 5.2405000E+3 7.2142474E+2 5.2261200E+3
7.7307100E+2 5.7491800E+3 7.9138660E+2 5.7282779E+3
8.5146900E+2 6.3058400E+3 8.7259916E+2 6.2786015E+3
9.4971300E+2 6.9101000E+3 9.6708472E+2 6.8814818E+3
1.0558700E+3 7.5734900E+3 1.0772390E+3 7.5416568E+3
1.1908500E+3 8.3121200E+3 1.2059002E+3 8.2642229E+3
1.3407100E+3 9.1111700E+3 1.3564290E+3 9.0546342E+3
1.5240500E+3 9.9639900E+3 1.5328031E+3 9.9187042E+3
1.7271800E+3 1.0924500E+4 1.7397254E+3 1.0862586E+4
1.9827500E+3 1.1950400E+4 1.9827500E+3 1.1892747E+4
2.2857400E+3 1.3091900E+4 2.2684234E+3 1.3015907E+4
2.6197100E+3 1.4323100E+4 2.6044458E+3 1.4238972E+4
3.0528500E+3 1.5625800E+4 2.9998485E+3 1.5568910E+4
3.4879400E+3 1.7051500E+4 3.4651873E+3 1.7012597E+4
4.0871300E+3 1.8636400E+4 4.0127445E+3 1.8576600E+4
4.6922800E+3 2.0294900E+4 4.6567411E+3 2.0266900E+4
5.4875600E+3 2.2125200E+4 5.4135281E+3 2.2088513E+4
6.3240600E+3 2.4011500E+4 6.3017492E+3 2.4045009E+4
7.3787800E+3 2.6138000E+4 7.3424835E+3 2.6138000E+4
8.5833500E+3 2.8226300E+4 8.5592166E+3 2.8366328E+4
9.8923900E+3 3.0634400E+4 9.9777918E+3 3.0725378E+4
1.1588200E+4 3.3009100E+4 1.1626024E+4 3.3206008E+4
1.3317200E+4 3.5469400E+4 1.3533186E+4 3.5793649E+4
1.5347200E+4 3.8292800E+4 1.5729065E+4 3.8467208E+4
1.7708600E+4 4.0702300E+4 1.8242693E+4 4.1198173E+4
2.0164200E+4 4.3547300E+4 2.1100571E+4 4.3949827E+4
2.3064800E+4 4.5990500E+4 2.4324452E+4 4.6676888E+4
2.6469400E+4 4.8660900E+4 2.7928963E+4 4.9325905E+4
3.0308500E+4 5.1009700E+4 3.1918674E+4 5.1836154E+4
3.3130900E+4 5.3040700E+4 3.6285541E+4 5.4141760E+4
3.7776600E+4 5.5594300E+4 4.1006777E+4 5.6174773E+4
4.1365800E+4 5.7865900E+4 4.6043534E+4 5.7869120E+4
4.6339900E+4 5.9165100E+4 5.1340543E+4 5.9165100E+4
