N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.027661811E+00 1.026364964E+00 1.026012493E+00 1.026105356E+00
1.600000000E+01 1.274849687E+00 1.274560220E+00 1.272522905E+00 1.273363308E+00
1.700000000E+01 1.363582728E+00 1.363425132E+00 1.362853358E+00 1.363198346E+00
1.549996187E+01 1.132351364E+00 1.132484501E+00 1.131641268E+00 1.129290316E+00
1.649996187E+01 1.319433050E+00 1.320229654E+00 1.320144958E+00 1.319995708E+00
1.674996808E+01 1.341323831E+00 1.340353241E+00 1.340869286E+00 1.340744113E+00
1.624993176E+01 1.299611404E+00 1.299650740E+00 1.299435267E+00 1.298944751E+00
1.574996808E+01 1.231852720E+00 1.229720800E+00 1.230358187E+00 1.229999292E+00
1.524993176E+01 1.018072101E+00 1.017749717E+00 1.017700381E+00 1.017765385E+00
