N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.023389455E+00 1.022636104E+00 1.022456538E+00 1.022527789E+00
1.600000000E+01 1.277693591E+00 1.277467850E+00 1.275549427E+00 1.276551115E+00
1.700000000E+01 1.359795589E+00 1.359629579E+00 1.359061321E+00 1.359384308E+00
1.549996187E+01 1.185377973E+00 1.184589206E+00 1.184393484E+00 1.183078090E+00
1.649996187E+01 1.316433762E+00 1.317217192E+00 1.317128042E+00 1.317121352E+00
1.674996808E+01 1.337707760E+00 1.336757048E+00 1.337207716E+00 1.337013212E+00
1.624993176E+01 1.298136280E+00 1.298176650E+00 1.297991380E+00 1.297590429E+00
1.574996808E+01 1.247769452E+00 1.247225345E+00 1.246549590E+00 1.246627635E+00
1.524993176E+01 1.035430875E+00 1.038996544E+00 1.037880367E+00 1.034410240E+00
