N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 330 2.100E-4 1.208075580E+00 1.260103221E+00
1.468000E+10 1.000E+17 330 2.100E-4 1.208843019E+00 1.260981658E+00
2.154000E+10 1.000E+17 330 2.100E-4 1.227744638E+00 1.263956307E+00
3.162000E+10 1.000E+17 330 2.100E-4 1.245951008E+00 1.267601768E+00
4.642000E+10 1.000E+17 330 2.100E-4 1.255774501E+00 1.272037103E+00
6.813000E+10 1.000E+17 330 2.100E-4 1.265749706E+00 1.276797073E+00
1.000000E+11 1.000E+17 330 2.100E-4 1.276127587E+00 1.283199685E+00
1.468000E+11 1.000E+17 330 2.100E-4 1.285092083E+00 1.289586602E+00
2.154000E+11 1.000E+17 330 2.100E-4 1.296077517E+00 1.298736143E+00
3.162000E+11 1.000E+17 330 2.100E-4 1.305757830E+00 1.306676760E+00
4.642000E+11 1.000E+17 330 2.100E-4 1.313277191E+00 1.313549711E+00
6.813000E+11 1.000E+17 330 2.100E-4 1.320143598E+00 1.320198805E+00
1.000000E+12 1.000E+17 330 2.100E-4 1.325052774E+00 1.325218029E+00
1.468000E+12 1.000E+17 330 2.100E-4 1.329993023E+00 1.330363124E+00
2.154000E+12 1.000E+17 330 2.100E-4 1.334735778E+00 1.335020359E+00
3.162000E+12 1.000E+17 330 2.100E-4 1.338127582E+00 1.338361683E+00
4.642000E+12 1.000E+17 330 2.100E-4 1.342028707E+00 1.342274751E+00
6.813000E+12 1.000E+17 330 2.100E-4 1.339946528E+00 1.340207600E+00
1.000000E+13 1.000E+17 330 2.100E-4 1.365163978E+00 1.365387954E+00
