True_Labels;Predicted_Values
12.16731733;12.156374
10.66651798;10.599316
10.83314711;11.110059
12.49968708;12.478458
13.16731733;13.146407
13.33243846;13.332031
10.66651798;10.734801
13.33243846;13.305141
13.0;13.000017
13.49968708;13.523671
11.83314711;11.808192
13.83314711;13.78664
10.66651798;10.662264
13.66651798;13.679892
10.66651798;10.684431
10.49968708;10.494106
12.0;12.0373125
11.49968708;11.497876
11.49968708;11.500298
12.16731733;12.138801
10.83314711;10.898739
12.16731733;12.137805
12.16731733;12.165871
12.16731733;12.167383
13.83314711;13.573389
10.33243846;10.384963
13.33243846;13.355204
13.83314711;13.846705
13.16731733;13.117455
11.0;10.984818
10.16731733;10.166574
11.0;11.066935
11.66651798;11.66885
10.33243846;10.333227
11.16731733;11.15817
10.0;10.079409
12.16731733;11.661684
12.66651798;12.552708
12.49968708;12.50442
12.33243846;12.349011
11.0;10.966924
13.16731733;13.277988
12.33243846;12.371239
12.66651798;12.728719
12.16731733;12.092546
11.16731733;11.568787
11.49968708;11.517083
14.0;13.967156
10.49968708;10.498994
12.33243846;12.331852
10.16731733;10.17824
10.66651798;10.676462
11.66651798;11.666715
13.66651798;13.667175
12.66651798;12.703453
10.66651798;10.598471
14.0;13.932687
11.16731733;11.167732
12.0;11.958734
13.33243846;13.33161
13.0;13.000343
13.49968708;13.479125
12.33243846;12.336161
13.66651798;13.681808
10.83314711;10.909948
12.0;12.069572
10.0;10.000985
11.0;11.265653
12.49968708;12.501835
13.83314711;13.837145
12.49968708;12.4671755
12.16731733;12.198903
11.83314711;11.793188
13.49968708;13.500643
12.33243846;12.359307
13.0;12.953655
14.0;13.999672
14.0;13.987146
12.66651798;12.739139
11.49968708;11.497629
10.83314711;10.878294
12.83314711;12.87328
13.0;12.98593
14.0;13.98536
12.16731733;12.241845
12.0;12.014481
10.16731733;10.147247
10.0;9.999993
13.33243846;13.262938
12.33243846;12.347779
12.49968708;12.497484
10.0;10.001397
11.0;11.0026455
10.0;10.0043335
14.0;13.980374
11.66651798;11.702268
12.16731733;12.341653
10.49968708;10.542638
12.0;11.96756
14.0;13.963245
13.49968708;13.4386835
14.0;13.999767
12.66651798;12.598197
13.66651798;13.660711
11.33243846;11.520572
10.33243846;10.333678
13.49968708;13.572172
10.66651798;10.664308
10.66651798;10.729098
10.16731733;10.167278
13.49968708;13.497913
13.49968708;13.500592
10.83314711;10.829852
10.83314711;10.840393
13.33243846;13.312725
13.0;13.056088
12.33243846;12.353021
10.83314711;10.825202
10.33243846;10.332192
12.66651798;12.720627
10.83314711;10.817204
10.83314711;10.801817
11.33243846;11.570171
10.49968708;11.180259
10.16731733;10.174001
12.0;11.888121
11.0;11.087713
13.16731733;13.156205
12.16731733;11.907431
14.0;13.989054
10.49968708;10.520225
10.16731733;10.127851
11.16731733;11.431738
13.66651798;13.666038
12.16731733;12.097448
10.83314711;10.837241
11.49968708;11.552566
13.33243846;13.156549
11.66651798;11.67016
10.33243846;10.407553
12.83314711;12.858776
13.33243846;13.334463
11.49968708;11.531484
12.66651798;12.641516
10.49968708;10.499968
11.66651798;11.643901
10.16731733;10.162217
11.83314711;11.815506
10.33243846;10.33244
13.0;13.057787
10.83314711;10.827361
10.83314711;11.444047
14.0;13.963437
13.0;13.052848
14.0;13.933127
11.33243846;11.389233
10.49968708;10.461892
10.16731733;10.174814
13.33243846;13.326883
13.49968708;13.528401
10.66651798;10.737596
12.16731733;12.079509
13.16731733;13.1427145
12.66651798;12.670732
13.66651798;13.666038
12.16731733;12.126323
10.83314711;10.810115
12.49968708;12.151024
10.66651798;10.66651
12.33243846;12.086011
11.49968708;11.494868
11.66651798;11.614022
11.16731733;11.202185
10.83314711;10.807655
13.0;13.006173
10.0;10.085352
13.16731733;13.172358
10.83314711;10.863228
12.0;12.011685
11.0;11.0078
10.33243846;10.400058
13.0;13.027823
13.0;13.000067
11.49968708;11.527248
13.16731733;13.166603
11.49968708;11.529029
11.0;11.011485
12.66651798;12.072
12.49968708;12.500224
12.66651798;12.74006
12.16731733;12.131465
12.83314711;12.801359
13.33243846;13.3881855
10.0;10.005336
