T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 5.627220E-1 3.835705E+1 7.949020E+1 1.715740E+1 4.739610E-1 3.620012E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
320 002_320 36.232 5.616110E-1 3.833335E+1 7.945880E+1 1.710620E+1 4.727520E-1 3.618429E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
320 003_320 36.232 5.600570E-1 3.829894E+1 7.941780E+1 1.703480E+1 4.711470E-1 3.615599E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
320 004_320 36.232 5.578750E-1 3.824924E+1 7.937300E+1 1.693680E+1 4.690920E-1 3.610553E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
320 005_320 36.232 5.549810E-1 3.817797E+1 7.931380E+1 1.680510E+1 4.665860E-1 3.601706E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
320 006_320 36.232 5.512680E-1 3.807678E+1 7.920440E+1 1.662540E+1 4.631570E-1 3.589581E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
320 007_320 36.232 5.466090E-1 3.793519E+1 7.912340E+1 1.640680E+1 4.587590E-1 3.576342E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
320 008_320 36.232 5.411310E-1 3.774095E+1 7.899140E+1 1.613230E+1 4.540710E-1 3.552804E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
320 009_320 36.232 5.349190E-1 3.748149E+1 7.888270E+1 1.581560E+1 4.482100E-1 3.528624E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
320 010_320 36.232 5.282930E-1 3.714656E+1 7.871640E+1 1.544750E+1 4.422430E-1 3.492992E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
320 011_320 36.232 5.215090E-1 3.673214E+1 7.856740E+1 1.505050E+1 4.361470E-1 3.450781E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
