T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
300 001_300 38.647 6.063010E-1 3.783279E+1 8.260810E+1 1.894870E+1 5.253630E-1 3.606781E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+16
300 002_300 38.647 6.056690E-1 3.775727E+1 8.256420E+1 1.888110E+1 5.248240E-1 3.597612E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+16
300 003_300 38.647 6.047980E-1 3.765057E+1 8.254860E+1 1.879710E+1 5.238570E-1 3.588217E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+16
300 004_300 38.647 6.036230E-1 3.750221E+1 8.252750E+1 1.868190E+1 5.225940E-1 3.574841E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+16
300 005_300 38.647 6.020860E-1 3.730043E+1 8.249970E+1 1.852780E+1 5.210140E-1 3.556111E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+16
300 006_300 38.647 6.001450E-1 3.703381E+1 8.246360E+1 1.832810E+1 5.191330E-1 3.530517E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+16
300 007_300 38.647 5.977020E-1 3.669416E+1 8.242970E+1 1.807860E+1 5.170210E-1 3.496692E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+16
300 008_300 38.647 5.949030E-1 3.627979E+1 8.234420E+1 1.777230E+1 5.146810E-1 3.453076E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+16
300 009_300 38.647 5.918310E-1 3.579757E+1 8.227710E+1 1.743130E+1 5.113490E-1 3.408890E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+16
300 010_300 38.647 5.884900E-1 3.526153E+1 8.221270E+1 1.706000E+1 5.081680E-1 3.357161E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+16
300 011_300 38.647 5.849570E-1 3.468770E+1 8.214160E+1 1.666720E+1 5.052210E-1 3.298989E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+16
300 012_300 38.647 5.813370E-1 3.408787E+1 8.201570E+1 1.625270E+1 5.013230E-1 3.241959E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+16
300 013_300 38.647 5.774880E-1 3.346620E+1 8.193470E+1 1.583500E+1 4.976920E-1 3.181677E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+16
300 014_300 38.647 5.734790E-1 3.282037E+1 8.180130E+1 1.539650E+1 4.941230E-1 3.115917E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+16
300 015_300 38.647 5.692950E-1 3.214521E+1 8.169310E+1 1.494990E+1 4.897320E-1 3.052678E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+16
