x N
1.5887886E+0 1.1212909E+21
1.5778529E+0 1.1177224E+21
1.5667704E+0 1.1315600E+21
1.5559531E+0 1.1514494E+21
1.5450972E+0 1.1400835E+21
1.5339079E+0 1.1185120E+21
1.5224634E+0 1.1276550E+21
1.5112928E+0 1.1470837E+21
1.5000646E+0 1.1413409E+21
1.4886115E+0 1.1343281E+21
1.4770685E+0 1.1216041E+21
1.4651707E+0 1.1334499E+21
1.4536905E+0 1.1354938E+21
1.4416425E+0 1.1260365E+21
1.4297726E+0 1.1277690E+21
1.4175587E+0 1.1290440E+21
1.4055130E+0 1.1227606E+21
1.3929483E+0 1.1207734E+21
1.3806435E+0 1.1138603E+21
1.3676932E+0 1.1158583E+21
1.3552052E+0 1.1132865E+21
1.3419494E+0 1.1077661E+21
1.3290888E+0 1.1126470E+21
1.3156869E+0 1.1067888E+21
1.3024252E+0 1.1041134E+21
1.2886800E+0 1.0998651E+21
1.2750309E+0 1.0972528E+21
1.2609205E+0 1.0913682E+21
1.2468146E+0 1.0936237E+21
1.2324406E+0 1.0906236E+21
1.2179248E+0 1.0853392E+21
1.2030617E+0 1.0824119E+21
1.1881055E+0 1.0772258E+21
1.1727174E+0 1.0448469E+21
1.1564036E+0 1.0443206E+21
1.1405714E+0 1.0661818E+21
1.1244692E+0 1.0646336E+21
