x N
1.4454295E+0 1.2169042E+21
1.4343493E+0 1.2279661E+21
1.4233849E+0 1.2347521E+21
1.4122549E+0 1.2512180E+21
1.4014129E+0 1.2521882E+21
1.3901242E+0 1.2389012E+21
1.3788671E+0 1.2433031E+21
1.3674735E+0 1.2572959E+21
1.3562846E+0 1.2432089E+21
1.3444394E+0 1.2360246E+21
1.3329211E+0 1.2545053E+21
1.3212167E+0 1.2476175E+21
1.3093635E+0 1.2447610E+21
1.2973916E+0 1.2533781E+21
1.2854856E+0 1.2264128E+21
1.2727542E+0 1.2391569E+21
1.2608738E+0 1.2569440E+21
1.2482465E+0 1.2327689E+21
1.2356405E+0 1.2403780E+21
1.2229106E+0 1.2448969E+21
1.2101346E+0 1.2379140E+21
1.1969866E+0 1.2408347E+21
1.1839931E+0 1.2296447E+21
1.1703083E+0 1.2194753E+21
1.1567876E+0 1.2270490E+21
1.1429490E+0 1.2288595E+21
1.1291421E+0 1.2193631E+21
1.1147396E+0 1.2199672E+21
1.1005932E+0 1.2270423E+21
1.0859811E+0 1.2233555E+21
1.0713661E+0 1.2230086E+21
1.0563413E+0 1.2161183E+21
1.0411376E+0 1.2179201E+21
1.0257161E+0 1.2095229E+21
1.0098323E+0 1.1994071E+21
9.9365280E-1 1.1948982E+21
9.7712302E-1 1.1919445E+21
