fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0UT1 8:53 301.8 38.42 1.000E+000 1.278E+000 1.477E-010 1.537E+004 2.824E+000 9.080E-006 1.525E-003 
0UT2 9:13 305 38.01 1.000E+000 1.250E+000 2.454E-010 1.359E+004 2.808E+000 1.056E-005 1.244E-003 
0UT3 9:30 307.3 37.73 1.000E+000 1.338E+000 2.943E-010 1.237E+004 2.769E+000 1.120E-005 1.131E-003 
0UT4 9:50 309.4 37.47 1.000E+000 1.444E+000 4.715E-010 1.132E+004 2.789E+000 1.306E-005 9.701E-004 
0UT5 10:13 312.2 37.14 1.000E+000 1.408E+000 6.967E-010 1.000E+004 2.772E+000 1.467E-005 7.989E-004 
0UT6 10:35 313.8 36.95 1.000E+000 1.401E+000 9.148E-010 9.293E+003 2.764E+000 1.584E-005 9.168E-004 
0UT7 10:56 315.3 36.77 1.000E+000 1.469E+000 1.087E-009 8.661E+003 2.764E+000 1.704E-005 1.707E-003 
0UT8 11:19 317.4 36.53 1.000E+000 1.570E+000 1.550E-009 7.828E+003 2.776E+000 1.912E-005 1.255E-003 
0UT9 11:37 319.6 36.28 1.000E+000 1.479E+000 2.009E-009 7.022E+003 2.732E+000 2.012E-005 7.634E-004 
UT10 11:54 321.5 36.06 1.000E+000 1.474E+000 3.043E-009 6.382E+003 2.753E+000 2.331E-005 8.664E-004 
UT11 12:13 324.7 35.71 1.000E+000 1.466E+000 4.441E-009 5.429E+003 2.724E+000 2.578E-005 1.253E-003 
UT12 12:31 327.6 35.39 1.000E+000 1.477E+000 6.379E-009 4.703E+003 2.730E+000 2.986E-005 1.341E-003 
UT13 12:49 330.1 35.12 1.000E+000 1.536E+000 9.263E-009 4.187E+003 2.739E+000 3.393E-005 1.434E-003 
UT14 13:4 332.5 34.87 1.000E+000 1.610E+000 1.114E-008 3.791E+003 2.702E+000 3.614E-005 1.059E-003 
