Ytrue Ypred RelError Label
1.780000e+11 1.161525e+11 3.474579e-01 SC2973
2.150000e+11 2.267805e+11 5.479291e-02 SC312v2
2.670000e+11 3.184647e+11 1.927516e-01 SC312v6
7.090000e+12 6.632662e+12 6.450459e-02 SC3132v3
3.870000e+12 4.241930e+12 9.610592e-02 SC3132v5
1.910000e+12 2.017785e+12 5.643178e-02 SC3152v1
3.100000e+12 2.979678e+12 3.881371e-02 SC3152v3
3.630000e+11 2.547579e+11 2.981877e-01 SC320v10
4.500000e+11 3.339230e+11 2.579488e-01 SC320v7
1.940000e+11 1.780796e+11 8.206406e-02 SC3252v1
1.170000e+11 1.086457e+11 7.140446e-02 SC3383v1
9.310000e+11 1.020213e+12 9.582498e-02 SC3383v2
8.780000e+12 7.067750e+12 1.950170e-01 SC3411v10
7.570000e+12 6.993719e+12 7.612695e-02 SC3411v9
7.170000e+11 7.286194e+11 1.620558e-02 SC342v1
5.310000e+12 3.702417e+12 3.027464e-01 SC3491v2
7.230000e+12 4.009329e+12 4.454593e-01 SC3492v1
1.630000e+13 7.098509e+12 5.645087e-01 SC3501v6
1.600000e+13 6.785776e+12 5.758890e-01 SC3501v9
9.880000e+12 6.642047e+12 3.277280e-01 SC3502v10
1.520000e+13 6.589808e+12 5.664600e-01 SC3502v8
1.440000e+13 6.582912e+12 5.428533e-01 SC3503
1.490000e+12 1.791206e+12 2.021518e-01 SC3753v2
3.000000e+12 3.002680e+12 8.934649e-04 SC3753v5
3.200000e+12 3.356088e+12 4.877760e-02 SC3753v7
4.480000e+12 3.962795e+12 1.154475e-01 SC4023v2
7.210000e+12 6.969982e+12 3.328964e-02 SC4023v3
2.070000e+12 2.354597e+12 1.374863e-01 SC4023v5
