Ytrue Ypred RelError Label
1.780000e+11 1.258238e+11 2.931247e-01 SC2973
2.150000e+11 2.532548e+11 1.779295e-01 SC312v2
2.670000e+11 2.721962e+11 1.946145e-02 SC312v6
7.090000e+12 8.203155e+12 1.570035e-01 SC3132v3
3.870000e+12 4.027938e+12 4.081085e-02 SC3132v5
1.910000e+12 2.181406e+12 1.420975e-01 SC3152v1
3.100000e+12 3.309905e+12 6.771124e-02 SC3152v3
3.630000e+11 2.609179e+11 2.812179e-01 SC320v10
4.500000e+11 3.441733e+11 2.351703e-01 SC320v7
1.940000e+11 1.587330e+11 1.817885e-01 SC3252v1
1.170000e+11 1.139429e+11 2.612944e-02 SC3383v1
9.310000e+11 1.277646e+12 3.723368e-01 SC3383v2
8.780000e+12 1.064287e+13 2.121718e-01 SC3411v10
7.570000e+12 8.716460e+12 1.514478e-01 SC3411v9
7.170000e+11 1.097372e+12 5.305045e-01 SC342v1
5.310000e+12 7.540003e+12 4.199630e-01 SC3491v2
7.230000e+12 1.022313e+13 4.139872e-01 SC3492v1
1.630000e+13 2.043015e+13 2.533835e-01 SC3501v6
1.600000e+13 1.970104e+13 2.313149e-01 SC3501v9
9.880000e+12 1.263693e+13 2.790410e-01 SC3502v10
1.520000e+13 1.996283e+13 3.133441e-01 SC3502v8
1.440000e+13 1.724678e+13 1.976928e-01 SC3503
1.490000e+12 1.677310e+12 1.257111e-01 SC3753v2
3.000000e+12 3.171300e+12 5.710005e-02 SC3753v5
3.200000e+12 3.213345e+12 4.170199e-03 SC3753v7
4.480000e+12 4.469253e+12 2.398954e-03 SC4023v2
7.210000e+12 8.611660e+12 1.944049e-01 SC4023v3
2.070000e+12 2.365311e+12 1.426621e-01 SC4023v5
