Ytrue Ypred RelError Label
1.780000e+11 2.456858e+11 3.802572e-01 SC2973
2.150000e+11 2.061417e+11 4.120150e-02 SC312v2
2.670000e+11 3.262513e+11 2.219151e-01 SC312v6
7.090000e+12 4.004467e+12 4.351951e-01 SC3132v3
3.870000e+12 2.598236e+12 3.286211e-01 SC3132v5
1.910000e+12 1.676751e+12 1.221199e-01 SC3152v1
3.100000e+12 2.473756e+12 2.020141e-01 SC3152v3
3.630000e+11 3.963370e+11 9.183745e-02 SC320v10
4.500000e+11 2.814602e+11 3.745329e-01 SC320v7
1.940000e+11 1.893130e+11 2.415987e-02 SC3252v1
1.170000e+11 1.830953e+11 5.649168e-01 SC3383v1
9.310000e+11 1.019443e+12 9.499796e-02 SC3383v2
8.780000e+12 4.057505e+12 5.378696e-01 SC3411v10
7.570000e+12 5.534353e+12 2.689098e-01 SC3411v9
7.170000e+11 8.058674e+11 1.239433e-01 SC342v1
5.310000e+12 2.618597e+12 5.068556e-01 SC3491v2
7.230000e+12 2.438788e+12 6.626849e-01 SC3492v1
1.630000e+13 4.084222e+12 7.494342e-01 SC3501v6
1.600000e+13 4.610302e+12 7.118561e-01 SC3501v9
9.880000e+12 3.418436e+12 6.540045e-01 SC3502v10
1.520000e+13 4.046770e+12 7.337652e-01 SC3502v8
1.440000e+13 4.938504e+12 6.570483e-01 SC3503
1.490000e+12 1.137157e+12 2.368071e-01 SC3753v2
3.000000e+12 2.450179e+12 1.832737e-01 SC3753v5
3.200000e+12 2.519672e+12 2.126025e-01 SC3753v7
4.480000e+12 3.588849e+12 1.989176e-01 SC4023v2
7.210000e+12 5.338431e+12 2.595796e-01 SC4023v3
2.070000e+12 2.421551e+12 1.698313e-01 SC4023v5
