Ytrue Ypred RelError Label
1.780000e+11 1.463548e+11 1.777820e-01 SC2973
2.150000e+11 2.348437e+11 9.229642e-02 SC312v2
2.670000e+11 2.284041e+11 1.445541e-01 SC312v6
7.090000e+12 6.787207e+12 4.270708e-02 SC3132v3
3.870000e+12 3.859378e+12 2.744660e-03 SC3132v5
1.910000e+12 1.973517e+12 3.325517e-02 SC3152v1
3.100000e+12 3.106753e+12 2.178379e-03 SC3152v3
3.630000e+11 2.788199e+11 2.319010e-01 SC320v10
4.500000e+11 2.769530e+11 3.845489e-01 SC320v7
1.940000e+11 1.943794e+11 1.955621e-03 SC3252v1
1.170000e+11 1.152703e+11 1.478384e-02 SC3383v1
9.310000e+11 9.409643e+11 1.070275e-02 SC3383v2
8.780000e+12 7.117219e+12 1.893828e-01 SC3411v10
7.570000e+12 7.181475e+12 5.132435e-02 SC3411v9
7.170000e+11 7.873777e+11 9.815584e-02 SC342v1
5.310000e+12 3.413340e+12 3.571865e-01 SC3491v2
7.230000e+12 3.508499e+12 5.147305e-01 SC3492v1
1.630000e+13 7.355760e+12 5.487264e-01 SC3501v6
1.600000e+13 7.076380e+12 5.577262e-01 SC3501v9
9.880000e+12 6.085548e+12 3.840538e-01 SC3502v10
1.520000e+13 7.178031e+12 5.277611e-01 SC3502v8
1.440000e+13 7.311341e+12 4.922680e-01 SC3503
1.490000e+12 1.399958e+12 6.043074e-02 SC3753v2
3.000000e+12 3.013290e+12 4.430044e-03 SC3753v5
3.200000e+12 3.151492e+12 1.515867e-02 SC3753v7
4.480000e+12 4.216240e+12 5.887505e-02 SC4023v2
7.210000e+12 7.214287e+12 5.945983e-04 SC4023v3
2.070000e+12 2.187519e+12 5.677258e-02 SC4023v5
