Ytrue Ypred RelError Label
1.780000e+11 1.504856e+11 1.545753e-01 SC2973
2.150000e+11 2.458116e+11 1.433100e-01 SC312v2
2.670000e+11 3.032884e+11 1.359117e-01 SC312v6
7.090000e+12 5.239996e+12 2.609314e-01 SC3132v3
3.870000e+12 3.771656e+12 2.541196e-02 SC3132v5
1.910000e+12 1.750216e+12 8.365637e-02 SC3152v1
3.100000e+12 2.962794e+12 4.426006e-02 SC3152v3
3.630000e+11 3.105507e+11 1.444884e-01 SC320v10
4.500000e+11 2.933616e+11 3.480854e-01 SC320v7
1.940000e+11 1.860006e+11 4.123414e-02 SC3252v1
1.170000e+11 1.543502e+11 3.192322e-01 SC3383v1
9.310000e+11 1.150272e+12 2.355234e-01 SC3383v2
8.780000e+12 6.325015e+12 2.796111e-01 SC3411v10
7.570000e+12 7.568668e+12 1.759849e-04 SC3411v9
7.170000e+11 7.612745e+11 6.174971e-02 SC342v1
5.310000e+12 4.134630e+12 2.213502e-01 SC3491v2
7.230000e+12 3.836686e+12 4.693381e-01 SC3492v1
1.630000e+13 7.579066e+12 5.350266e-01 SC3501v6
1.600000e+13 8.406213e+12 4.746117e-01 SC3501v9
9.880000e+12 6.564658e+12 3.355609e-01 SC3502v10
1.520000e+13 8.757278e+12 4.238633e-01 SC3502v8
1.440000e+13 8.170646e+12 4.325940e-01 SC3503
1.490000e+12 1.687511e+12 1.325580e-01 SC3753v2
3.000000e+12 3.310948e+12 1.036494e-01 SC3753v5
3.200000e+12 3.660929e+12 1.440402e-01 SC3753v7
4.480000e+12 4.712102e+12 5.180851e-02 SC4023v2
7.210000e+12 6.182570e+12 1.425008e-01 SC4023v3
2.070000e+12 2.777587e+12 3.418293e-01 SC4023v5
