Ytrue Ypred RelError Label
1.780000e+11 1.885718e+11 5.939189e-02 SC2973
2.150000e+11 2.592284e+11 2.057134e-01 SC312v2
2.670000e+11 4.465397e+11 6.724332e-01 SC312v6
7.090000e+12 4.911685e+12 3.072377e-01 SC3132v3
3.870000e+12 3.417589e+12 1.169020e-01 SC3132v5
1.910000e+12 2.307662e+12 2.082002e-01 SC3152v1
3.100000e+12 3.248933e+12 4.804275e-02 SC3152v3
3.630000e+11 4.921887e+11 3.558917e-01 SC320v10
4.500000e+11 3.077398e+11 3.161337e-01 SC320v7
1.940000e+11 2.104450e+11 8.476824e-02 SC3252v1
1.170000e+11 1.571547e+11 3.432028e-01 SC3383v1
9.310000e+11 1.095161e+12 1.763280e-01 SC3383v2
8.780000e+12 5.770888e+12 3.427235e-01 SC3411v10
7.570000e+12 7.368355e+12 2.663734e-02 SC3411v9
7.170000e+11 8.403745e+11 1.720705e-01 SC342v1
5.310000e+12 4.251800e+12 1.992845e-01 SC3491v2
7.230000e+12 3.570492e+12 5.061561e-01 SC3492v1
1.630000e+13 6.374838e+12 6.089057e-01 SC3501v6
1.600000e+13 9.047486e+12 4.345321e-01 SC3501v9
9.880000e+12 6.701516e+12 3.217090e-01 SC3502v10
1.520000e+13 7.299658e+12 5.197593e-01 SC3502v8
1.440000e+13 7.816855e+12 4.571629e-01 SC3503
1.490000e+12 1.929873e+12 2.952170e-01 SC3753v2
3.000000e+12 3.500831e+12 1.669436e-01 SC3753v5
3.200000e+12 4.052881e+12 2.665255e-01 SC3753v7
4.480000e+12 4.652063e+12 3.840688e-02 SC4023v2
7.210000e+12 6.396596e+12 1.128161e-01 SC4023v3
2.070000e+12 2.929681e+12 4.153047e-01 SC4023v5
