Ytrue Ypred RelError Label
1.780000e+11 1.801422e+11 1.203466e-02 SC2973
2.150000e+11 2.915902e+11 3.562337e-01 SC312v2
2.670000e+11 4.447335e+11 6.656686e-01 SC312v6
7.090000e+12 4.918415e+12 3.062884e-01 SC3132v3
3.870000e+12 3.634225e+12 6.092378e-02 SC3132v5
1.910000e+12 1.908919e+12 5.661387e-04 SC3152v1
3.100000e+12 2.744055e+12 1.148210e-01 SC3152v3
3.630000e+11 5.182744e+11 4.277531e-01 SC320v10
4.500000e+11 3.291817e+11 2.684852e-01 SC320v7
1.940000e+11 2.086515e+11 7.552315e-02 SC3252v1
1.170000e+11 1.864687e+11 5.937499e-01 SC3383v1
9.310000e+11 1.220352e+12 3.107975e-01 SC3383v2
8.780000e+12 6.299854e+12 2.824768e-01 SC3411v10
7.570000e+12 7.170588e+12 5.276252e-02 SC3411v9
7.170000e+11 9.113339e+11 2.710375e-01 SC342v1
5.310000e+12 4.243004e+12 2.009409e-01 SC3491v2
7.230000e+12 4.749000e+12 3.431535e-01 SC3492v1
1.630000e+13 6.980012e+12 5.717784e-01 SC3501v6
1.600000e+13 9.129972e+12 4.293767e-01 SC3501v9
9.880000e+12 6.409222e+12 3.512933e-01 SC3502v10
1.520000e+13 7.179614e+12 5.276570e-01 SC3502v8
1.440000e+13 8.599241e+12 4.028305e-01 SC3503
1.490000e+12 1.733084e+12 1.631437e-01 SC3753v2
3.000000e+12 4.114404e+12 3.714680e-01 SC3753v5
3.200000e+12 3.849499e+12 2.029683e-01 SC3753v7
4.480000e+12 4.921082e+12 9.845581e-02 SC4023v2
7.210000e+12 5.900432e+12 1.816322e-01 SC4023v3
2.070000e+12 3.034541e+12 4.659620e-01 SC4023v5
