Ytrue Ypred RelError Label
1.780000e+11 1.694199e+11 4.820300e-02 SC2973
2.150000e+11 2.885838e+11 3.422501e-01 SC312v2
2.670000e+11 2.589175e+11 3.027154e-02 SC312v6
7.090000e+12 6.887685e+12 2.853523e-02 SC3132v3
3.870000e+12 3.599963e+12 6.977694e-02 SC3132v5
1.910000e+12 2.236531e+12 1.709588e-01 SC3152v1
3.100000e+12 2.895845e+12 6.585654e-02 SC3152v3
3.630000e+11 2.605429e+11 2.822509e-01 SC320v10
4.500000e+11 2.650531e+11 4.109932e-01 SC320v7
1.940000e+11 1.875687e+11 3.315111e-02 SC3252v1
1.170000e+11 1.574528e+11 3.457503e-01 SC3383v1
9.310000e+11 1.178715e+12 2.660746e-01 SC3383v2
8.780000e+12 8.411189e+12 4.200580e-02 SC3411v10
7.570000e+12 7.245142e+12 4.291392e-02 SC3411v9
7.170000e+11 8.174653e+11 1.401189e-01 SC342v1
5.310000e+12 2.485682e+12 5.318865e-01 SC3491v2
7.230000e+12 4.033610e+12 4.421010e-01 SC3492v1
1.630000e+13 1.586848e+13 2.647367e-02 SC3501v6
1.600000e+13 1.465031e+13 8.435572e-02 SC3501v9
9.880000e+12 8.327885e+12 1.570967e-01 SC3502v10
1.520000e+13 1.647212e+13 8.369240e-02 SC3502v8
1.440000e+13 1.449057e+13 6.289697e-03 SC3503
1.490000e+12 1.735140e+12 1.645235e-01 SC3753v2
3.000000e+12 3.338472e+12 1.128240e-01 SC3753v5
3.200000e+12 3.517866e+12 9.933306e-02 SC3753v7
4.480000e+12 4.387545e+12 2.063733e-02 SC4023v2
7.210000e+12 6.713693e+12 6.883593e-02 SC4023v3
2.070000e+12 2.136936e+12 3.233605e-02 SC4023v5
