Ytrue Ypred RelError Label
1.780000e+11 1.875876e+11 5.386278e-02 SC2973
2.150000e+11 3.228291e+11 5.015307e-01 SC312v2
2.670000e+11 5.314511e+11 9.904536e-01 SC312v6
7.090000e+12 4.258331e+12 3.993891e-01 SC3132v3
3.870000e+12 2.927700e+12 2.434883e-01 SC3132v5
1.910000e+12 1.695368e+12 1.123727e-01 SC3152v1
3.100000e+12 2.551720e+12 1.768645e-01 SC3152v3
3.630000e+11 3.189553e+11 1.213354e-01 SC320v10
4.500000e+11 4.846121e+11 7.691578e-02 SC320v7
1.940000e+11 1.965469e+11 1.312828e-02 SC3252v1
1.170000e+11 1.967109e+11 6.812901e-01 SC3383v1
9.310000e+11 1.033563e+12 1.101639e-01 SC3383v2
8.780000e+12 4.395104e+12 4.994186e-01 SC3411v10
7.570000e+12 5.345798e+12 2.938180e-01 SC3411v9
7.170000e+11 7.927166e+11 1.056019e-01 SC342v1
5.310000e+12 3.004490e+12 4.341827e-01 SC3491v2
7.230000e+12 2.632983e+12 6.358253e-01 SC3492v1
1.630000e+13 4.273293e+12 7.378348e-01 SC3501v6
1.600000e+13 4.736490e+12 7.039694e-01 SC3501v9
9.880000e+12 4.278919e+12 5.669110e-01 SC3502v10
1.520000e+13 3.655409e+12 7.595126e-01 SC3502v8
1.440000e+13 4.910516e+12 6.589919e-01 SC3503
1.490000e+12 1.478001e+12 8.053161e-03 SC3753v2
3.000000e+12 2.694072e+12 1.019759e-01 SC3753v5
3.200000e+12 2.824276e+12 1.174138e-01 SC3753v7
4.480000e+12 4.362462e+12 2.623621e-02 SC4023v2
7.210000e+12 5.082705e+12 2.950478e-01 SC4023v3
2.070000e+12 2.426552e+12 1.722475e-01 SC4023v5
