Ytrue Ypred RelError Label
1.780000e+11 1.657798e+11 6.865262e-02 SC2973
2.150000e+11 2.580127e+11 2.000590e-01 SC312v2
2.670000e+11 4.612341e+11 7.274686e-01 SC312v6
7.090000e+12 6.515263e+12 8.106304e-02 SC3132v3
3.870000e+12 4.365738e+12 1.280976e-01 SC3132v5
1.910000e+12 2.485696e+12 3.014116e-01 SC3152v1
3.100000e+12 3.211266e+12 3.589212e-02 SC3152v3
3.630000e+11 7.326897e+11 1.018429e+00 SC320v10
4.500000e+11 3.386750e+11 2.473889e-01 SC320v7
1.940000e+11 2.037098e+11 5.005031e-02 SC3252v1
1.170000e+11 1.507932e+11 2.888310e-01 SC3383v1
9.310000e+11 1.414840e+12 5.196989e-01 SC3383v2
8.780000e+12 7.657939e+12 1.277973e-01 SC3411v10
7.570000e+12 7.695798e+12 1.661791e-02 SC3411v9
7.170000e+11 1.134408e+12 5.821584e-01 SC342v1
5.310000e+12 4.246929e+12 2.002017e-01 SC3491v2
7.230000e+12 4.889989e+12 3.236530e-01 SC3492v1
1.630000e+13 7.909904e+12 5.147298e-01 SC3501v6
1.600000e+13 7.955685e+12 5.027697e-01 SC3501v9
9.880000e+12 6.979351e+12 2.935879e-01 SC3502v10
1.520000e+13 7.851143e+12 4.834774e-01 SC3502v8
1.440000e+13 8.325808e+12 4.218189e-01 SC3503
1.490000e+12 1.811804e+12 2.159757e-01 SC3753v2
3.000000e+12 3.719693e+12 2.398977e-01 SC3753v5
3.200000e+12 3.727941e+12 1.649815e-01 SC3753v7
4.480000e+12 5.601849e+12 2.504127e-01 SC4023v2
7.210000e+12 7.050668e+12 2.209875e-02 SC4023v3
2.070000e+12 3.023150e+12 4.604589e-01 SC4023v5
