Ytrue Ypred RelError Label
1.780000e+11 1.111638e+11 3.754844e-01 SC2973
2.150000e+11 2.426649e+11 1.286739e-01 SC312v2
2.670000e+11 2.726912e+11 2.131526e-02 SC312v6
7.090000e+12 7.230552e+12 1.982396e-02 SC3132v3
3.870000e+12 3.908716e+12 1.000423e-02 SC3132v5
1.910000e+12 1.598375e+12 1.631543e-01 SC3152v1
3.100000e+12 3.469047e+12 1.190473e-01 SC3152v3
3.630000e+11 3.185665e+11 1.224064e-01 SC320v10
4.500000e+11 4.013773e+11 1.080505e-01 SC320v7
1.940000e+11 3.699959e+11 9.071951e-01 SC3252v1
1.170000e+11 2.149104e+11 8.368414e-01 SC3383v1
9.310000e+11 9.446618e+11 1.467428e-02 SC3383v2
8.780000e+12 7.532665e+12 1.420655e-01 SC3411v10
7.570000e+12 7.594375e+12 3.219975e-03 SC3411v9
7.170000e+11 6.788192e+11 5.325080e-02 SC342v1
5.310000e+12 3.734960e+12 2.966177e-01 SC3491v2
7.230000e+12 4.272050e+12 4.091216e-01 SC3492v1
1.630000e+13 8.059165e+12 5.055727e-01 SC3501v6
1.600000e+13 7.849687e+12 5.093946e-01 SC3501v9
9.880000e+12 7.230720e+12 2.681457e-01 SC3502v10
1.520000e+13 7.864247e+12 4.826153e-01 SC3502v8
1.440000e+13 8.123108e+12 4.358953e-01 SC3503
1.490000e+12 1.209042e+12 1.885627e-01 SC3753v2
3.000000e+12 3.204015e+12 6.800509e-02 SC3753v5
3.200000e+12 3.307020e+12 3.344364e-02 SC3753v7
4.480000e+12 3.966719e+12 1.145717e-01 SC4023v2
7.210000e+12 7.524149e+12 4.357130e-02 SC4023v3
2.070000e+12 2.086887e+12 8.157863e-03 SC4023v5
