Ytrue Ypred RelError Label
1.780000e+11 1.063928e+11 4.022878e-01 SC2973
2.150000e+11 2.240502e+11 4.209411e-02 SC312v2
2.670000e+11 2.690472e+11 7.667361e-03 SC312v6
7.090000e+12 9.196907e+12 2.971660e-01 SC3132v3
3.870000e+12 3.817433e+12 1.358322e-02 SC3132v5
1.910000e+12 1.897730e+12 6.424144e-03 SC3152v1
3.100000e+12 3.188969e+12 2.869973e-02 SC3152v3
3.630000e+11 3.160977e+11 1.292074e-01 SC320v10
4.500000e+11 3.635663e+11 1.920750e-01 SC320v7
1.940000e+11 1.971736e+11 1.635855e-02 SC3252v1
1.170000e+11 1.353879e+11 1.571614e-01 SC3383v1
9.310000e+11 1.134254e+12 2.183179e-01 SC3383v2
8.780000e+12 8.861288e+12 9.258341e-03 SC3411v10
7.570000e+12 1.012567e+13 3.376047e-01 SC3411v9
7.170000e+11 8.622036e+11 2.025155e-01 SC342v1
5.310000e+12 8.742722e+12 6.464636e-01 SC3491v2
7.230000e+12 1.163185e+13 6.088315e-01 SC3492v1
1.630000e+13 9.901183e+12 3.925655e-01 SC3501v6
1.600000e+13 1.899773e+13 1.873582e-01 SC3501v9
9.880000e+12 1.044921e+13 5.761211e-02 SC3502v10
1.520000e+13 2.022131e+13 3.303496e-01 SC3502v8
1.440000e+13 8.254628e+12 4.267620e-01 SC3503
1.490000e+12 1.714307e+12 1.505415e-01 SC3753v2
3.000000e+12 2.624034e+12 1.253221e-01 SC3753v5
3.200000e+12 3.230506e+12 9.533092e-03 SC3753v7
4.480000e+12 6.002975e+12 3.399499e-01 SC4023v2
7.210000e+12 9.231182e+12 2.803303e-01 SC4023v3
2.070000e+12 2.678877e+12 2.941434e-01 SC4023v5
