Ytrue Ypred RelError Label
1.780000e+11 1.805648e+11 1.440874e-02 SC2973
2.150000e+11 1.960594e+11 8.809599e-02 SC312v2
2.670000e+11 3.134556e+11 1.739910e-01 SC312v6
7.090000e+12 6.593679e+12 7.000291e-02 SC3132v3
3.870000e+12 3.811567e+12 1.509904e-02 SC3132v5
1.910000e+12 1.562089e+12 1.821524e-01 SC3152v1
3.100000e+12 2.920506e+12 5.790114e-02 SC3152v3
3.630000e+11 2.844227e+11 2.164665e-01 SC320v10
4.500000e+11 2.932238e+11 3.483915e-01 SC320v7
1.940000e+11 2.020702e+11 4.159891e-02 SC3252v1
1.170000e+11 1.230525e+11 5.173068e-02 SC3383v1
9.310000e+11 1.003766e+12 7.815897e-02 SC3383v2
8.780000e+12 6.002166e+12 3.163820e-01 SC3411v10
7.570000e+12 5.558426e+12 2.657297e-01 SC3411v9
7.170000e+11 5.655716e+11 2.111972e-01 SC342v1
5.310000e+12 2.463935e+12 5.359821e-01 SC3491v2
7.230000e+12 2.284022e+12 6.840911e-01 SC3492v1
1.630000e+13 5.689716e+12 6.509377e-01 SC3501v6
1.600000e+13 5.427463e+12 6.607836e-01 SC3501v9
9.880000e+12 5.281523e+12 4.654329e-01 SC3502v10
1.520000e+13 5.502207e+12 6.380127e-01 SC3502v8
1.440000e+13 5.653547e+12 6.073926e-01 SC3503
1.490000e+12 1.755512e+12 1.781959e-01 SC3753v2
3.000000e+12 3.251893e+12 8.396441e-02 SC3753v5
3.200000e+12 3.435976e+12 7.374239e-02 SC3753v7
4.480000e+12 4.301539e+12 3.983515e-02 SC4023v2
7.210000e+12 6.382613e+12 1.147555e-01 SC4023v3
2.070000e+12 2.586895e+12 2.497075e-01 SC4023v5
