Ytrue Ypred RelError Label
1.780000e+11 1.302574e+11 2.682170e-01 SC2973
2.150000e+11 2.381935e+11 1.078765e-01 SC312v2
2.670000e+11 2.220725e+11 1.682679e-01 SC312v6
7.090000e+12 6.472841e+12 8.704639e-02 SC3132v3
3.870000e+12 3.514555e+12 9.184638e-02 SC3132v5
1.910000e+12 1.811304e+12 5.167355e-02 SC3152v1
3.100000e+12 2.930696e+12 5.461422e-02 SC3152v3
3.630000e+11 1.804476e+11 5.028992e-01 SC320v10
4.500000e+11 2.061944e+11 5.417902e-01 SC320v7
1.940000e+11 1.853707e+11 4.448087e-02 SC3252v1
1.170000e+11 1.304493e+11 1.149511e-01 SC3383v1
9.310000e+11 8.666388e+11 6.913127e-02 SC3383v2
8.780000e+12 5.828948e+12 3.361107e-01 SC3411v10
7.570000e+12 6.399784e+12 1.545860e-01 SC3411v9
7.170000e+11 7.137071e+11 4.592617e-03 SC342v1
5.310000e+12 2.433395e+12 5.417336e-01 SC3491v2
7.230000e+12 2.645081e+12 6.341520e-01 SC3492v1
1.630000e+13 5.608972e+12 6.558913e-01 SC3501v6
1.600000e+13 5.523975e+12 6.547515e-01 SC3501v9
9.880000e+12 4.836601e+12 5.104655e-01 SC3502v10
1.520000e+13 5.531144e+12 6.361090e-01 SC3502v8
1.440000e+13 5.594678e+12 6.114807e-01 SC3503
1.490000e+12 1.479276e+12 7.197424e-03 SC3753v2
3.000000e+12 3.046032e+12 1.534402e-02 SC3753v5
3.200000e+12 3.193407e+12 2.060361e-03 SC3753v7
4.480000e+12 4.194677e+12 6.368811e-02 SC4023v2
7.210000e+12 6.749272e+12 6.390129e-02 SC4023v3
2.070000e+12 2.202546e+12 6.403174e-02 SC4023v5
