fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
00L1 7:35 289.8 40.01 1.000E+000 1.480E+000 1.204E-011 6.482E+002 2.895E+000 3.063E-006 1.823E-004 1.110E-001 1.819E-004 5.159E-006 2.556E-001 5.620E-002 9.163E-005 2.607E-003 
00L2 8:53 291.8 39.73 1.000E+000 1.547E+000 1.751E-011 6.656E+002 2.941E+000 3.744E-006 1.821E-004 1.124E-001 1.817E-004 5.240E-006 2.567E-001 5.710E-002 9.161E-005 2.431E-002 
00L3 9:14 294.9 39.32 1.000E+000 1.511E+000 2.892E-011 6.749E+002 2.848E+000 3.777E-006 1.827E-004 1.136E-001 1.823E-004 5.332E-006 2.574E-001 5.780E-002 9.209E-005 2.432E-003 
00L4 9:39 297.6 38.96 1.000E+000 1.606E+000 4.714E-011 6.950E+002 2.840E+000 4.373E-006 1.849E-004 1.165E-001 1.845E-004 5.567E-006 2.589E-001 5.950E-002 9.341E-005 1.122E-003 
00L5 9:57 300.4 38.6 1.000E+000 1.751E+000 7.467E-011 7.027E+002 2.788E+000 4.648E-006 1.848E-004 1.167E-001 1.843E-004 5.587E-006 2.598E-001 5.970E-002 9.342E-005 2.471E-003 
00L6 10:26 302.5 38.33 1.000E+000 1.696E+000 1.022E-010 7.135E+002 2.758E+000 4.993E-006 1.863E-004 1.181E-001 1.859E-004 5.730E-006 2.610E-001 6.060E-002 9.440E-005 8.423E-004 
00L7 10:43 305.2 37.99 1.000E+000 1.780E+000 1.651E-010 7.269E+002 2.747E+000 5.734E-006 1.863E-004 1.182E-001 1.858E-004 5.767E-006 2.625E-001 6.090E-002 9.453E-005 8.818E-004 
00L8 11:10 308.3 37.61 1.000E+000 1.883E+000 2.610E-010 7.404E+002 2.704E+000 6.318E-006 1.858E-004 1.181E-001 1.853E-004 5.774E-006 2.640E-001 6.100E-002 9.451E-005 1.369E-003 
00L9 11:27 311.4 37.23 1.000E+000 1.834E+000 4.217E-010 7.399E+002 2.645E+000 6.699E-006 1.891E-004 1.185E-001 1.886E-004 5.933E-006 2.654E-001 6.140E-002 9.647E-005 1.558E-003 
0L10 11:53 314.3 36.89 1.000E+000 1.864E+000 6.645E-010 7.660E+002 2.674E+000 8.335E-006 1.869E-004 1.173E-001 1.864E-004 5.856E-006 2.678E-001 6.110E-002 9.568E-005 4.553E-004 
0L11 12:13 318.3 36.43 1.000E+000 1.981E+000 1.225E-009 7.842E+002 2.648E+000 9.959E-006 1.890E-004 1.169E-001 1.884E-004 5.965E-006 2.707E-001 6.130E-002 9.714E-005 4.957E-004 
0L12 12:39 320.9 36.13 1.000E+000 1.950E+000 1.789E-009 8.015E+002 2.653E+000 1.158E-005 1.883E-004 1.154E-001 1.878E-004 5.912E-006 2.727E-001 6.070E-002 9.723E-005 7.989E-004 
0L13 12:55 323.6 35.83 1.000E+000 1.962E+000 2.628E-009 8.078E+002 2.629E+000 1.286E-005 1.889E-004 1.138E-001 1.883E-004 5.879E-006 2.742E-001 6.000E-002 9.782E-005 8.840E-004 
0L14 13:18 326 35.57 1.000E+000 2.023E+000 3.671E-009 7.995E+002 2.573E+000 1.324E-005 1.909E-004 1.128E-001 1.904E-004 5.905E-006 2.751E-001 5.960E-002 9.891E-005 2.054E-003 
0L15 13:38 330.3 35.1 1.000E+000 2.104E+000 6.678E-009 8.284E+002 2.592E+000 1.711E-005 1.891E-004 1.087E-001 1.885E-004 5.698E-006 2.780E-001 5.770E-002 9.858E-005 1.020E-003 
