T d154 d184 d214 d244
d 150 180 210 240
290 1.242313856E+00 1.242433802E+00 1.242056089E+00 1.242082108E+00
295 1.240169456E+00 1.240373029E+00 1.240234466E+00 1.240053337E+00
300 1.239389760E+00 1.239574079E+00 1.239470264E+00 1.239385446E+00
305 1.239401354E+00 1.239553222E+00 1.239489797E+00 1.239354886E+00
310 1.240093080E+00 1.239990887E+00 1.240135672E+00 1.240133789E+00
315 1.241030795E+00 1.240901902E+00 1.240965220E+00 1.240972084E+00
320 1.242554406E+00 1.241930916E+00 1.242346978E+00 1.242312603E+00
325 1.243977706E+00 1.243659931E+00 1.243510606E+00 1.243366741E+00
330 1.244815646E+00 1.244181677E+00 1.243749445E+00 1.243412451E+00
335 1.244552673E+00 1.243159883E+00 1.242508043E+00 1.241704671E+00
340 1.241307076E+00 1.238944136E+00 1.237419964E+00 1.235693901E+00
