N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 320 1.800E-4 1.230716189E+00 1.236711462E+00
1.468000E+10 3.162E+15 320 1.800E-4 1.232644010E+00 1.236806537E+00
2.154000E+10 3.162E+15 320 1.800E-4 1.234078942E+00 1.236924149E+00
3.162000E+10 3.162E+15 320 1.800E-4 1.235114152E+00 1.237077277E+00
4.642000E+10 3.162E+15 320 1.800E-4 1.235882977E+00 1.237234148E+00
6.813000E+10 3.162E+15 320 1.800E-4 1.236486612E+00 1.237415084E+00
1.000000E+11 3.162E+15 320 1.800E-4 1.237019592E+00 1.237656804E+00
1.468000E+11 3.162E+15 320 1.800E-4 1.237551945E+00 1.237989710E+00
2.154000E+11 3.162E+15 320 1.800E-4 1.238138731E+00 1.238440066E+00
3.162000E+11 3.162E+15 320 1.800E-4 1.238841838E+00 1.239049955E+00
4.642000E+11 3.162E+15 320 1.800E-4 1.239749076E+00 1.239893464E+00
6.813000E+11 3.162E+15 320 1.800E-4 1.240836704E+00 1.240937845E+00
1.000000E+12 3.162E+15 320 1.800E-4 1.242242086E+00 1.242313621E+00
1.468000E+12 3.162E+15 320 1.800E-4 1.243918183E+00 1.243969634E+00
2.154000E+12 3.162E+15 320 1.800E-4 1.245897204E+00 1.245934996E+00
3.162000E+12 3.162E+15 320 1.800E-4 1.248234820E+00 1.248263307E+00
4.642000E+12 3.162E+15 320 1.800E-4 1.250799112E+00 1.250821466E+00
6.813000E+12 3.162E+15 320 1.800E-4 1.253661251E+00 1.253678947E+00
1.000000E+13 3.162E+15 320 1.800E-4 1.256538718E+00 1.256553434E+00
