N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 320 1.800E-4 1.137897680E+00 1.140108263E+00
1.468000E+10 3.162E+15 320 1.800E-4 1.139194007E+00 1.140692237E+00
2.154000E+10 3.162E+15 320 1.800E-4 1.140520924E+00 1.141539669E+00
3.162000E+10 3.162E+15 320 1.800E-4 1.142067390E+00 1.142762937E+00
4.642000E+10 3.162E+15 320 1.800E-4 1.144037983E+00 1.144515253E+00
6.813000E+10 3.162E+15 320 1.800E-4 1.146668096E+00 1.146997662E+00
1.000000E+11 3.162E+15 320 1.800E-4 1.150229163E+00 1.150458654E+00
1.468000E+11 3.162E+15 320 1.800E-4 1.155013784E+00 1.155175402E+00
2.154000E+11 3.162E+15 320 1.800E-4 1.161285413E+00 1.161401699E+00
3.162000E+11 3.162E+15 320 1.800E-4 1.169183430E+00 1.169268159E+00
4.642000E+11 3.162E+15 320 1.800E-4 1.178549692E+00 1.178611972E+00
6.813000E+11 3.162E+15 320 1.800E-4 1.188962850E+00 1.189010420E+00
1.000000E+12 3.162E+15 320 1.800E-4 1.199510233E+00 1.199546527E+00
1.468000E+12 3.162E+15 320 1.800E-4 1.209372337E+00 1.209401146E+00
2.154000E+12 3.162E+15 320 1.800E-4 1.217952172E+00 1.217975068E+00
3.162000E+12 3.162E+15 320 1.800E-4 1.225247921E+00 1.225265724E+00
4.642000E+12 3.162E+15 320 1.800E-4 1.231337174E+00 1.231351730E+00
6.813000E+12 3.162E+15 320 1.800E-4 1.236552428E+00 1.236564534E+00
1.000000E+13 3.162E+15 320 1.800E-4 1.241136604E+00 1.241146850E+00
