N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 7.473185000E-03 6.394934000E-03 5.653789000E-03 5.134196000E-03
1.016672606E+01 5.490644000E-03 4.644221000E-03 4.069140000E-03 3.669541000E-03
1.033324570E+01 3.967227000E-03 3.325916000E-03 2.896790000E-03 2.593538000E-03
1.049996187E+01 2.827916000E-03 2.381841000E-03 2.053168000E-03 1.825370000E-03
1.066670514E+01 1.995713000E-03 1.678495000E-03 1.446568000E-03 1.281294000E-03
1.083333839E+01 1.399290000E-03 1.181133000E-03 1.018259000E-03 8.968080000E-04
1.100000000E+01 9.780190000E-04 8.265940000E-04 7.141580000E-04 6.289910000E-04
1.116672606E+01 6.836340000E-04 5.817590000E-04 5.026930000E-04 4.439940000E-04
1.133324570E+01 4.794960000E-04 4.093590000E-04 3.563870000E-04 3.162840000E-04
1.149996187E+01 3.410970000E-04 2.908270000E-04 2.554550000E-04 2.287570000E-04
1.166670514E+01 2.461010000E-04 2.097580000E-04 1.862970000E-04 1.689360000E-04
1.183333839E+01 1.782560000E-04 1.541370000E-04 1.388840000E-04 1.280070000E-04
1.200000000E+01 1.316730000E-04 1.163860000E-04 1.071060000E-04 9.999800000E-05
1.216672606E+01 9.979200000E-05 9.025500000E-05 8.456100000E-05 8.054500000E-05
1.233324570E+01 7.802000000E-05 7.214800000E-05 6.884500000E-05 6.669400000E-05
1.249996187E+01 6.256300000E-05 5.921600000E-05 5.737900000E-05 5.632300000E-05
1.266670514E+01 5.144600000E-05 4.962100000E-05 4.867100000E-05 4.820400000E-05
1.283333839E+01 4.306000000E-05 4.217300000E-05 4.166300000E-05 4.149300000E-05
1.300000000E+01 3.646500000E-05 3.605100000E-05 3.577900000E-05 3.576100000E-05
