N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 330 3.800E-4 3.606181E+1 1.573270E+1 5.446510E-1 8.010100E+1
1.468000E+10 1.000E+17 330 3.800E-4 3.586149E+1 1.563170E+1 5.442450E-1 8.009080E+1
2.154000E+10 1.000E+17 330 3.800E-4 3.559843E+1 1.549900E+1 5.437060E-1 8.007700E+1
3.162000E+10 1.000E+17 330 3.800E-4 3.526485E+1 1.533070E+1 5.430120E-1 8.005930E+1
4.642000E+10 1.000E+17 330 3.800E-4 3.485842E+1 1.512560E+1 5.421450E-1 8.003690E+1
6.813000E+10 1.000E+17 330 3.800E-4 3.438281E+1 1.488530E+1 5.410970E-1 8.000940E+1
1.000000E+11 1.000E+17 330 3.800E-4 3.384604E+1 1.461330E+1 5.398520E-1 7.997730E+1
1.468000E+11 1.000E+17 330 3.800E-4 3.325683E+1 1.431370E+1 5.383520E-1 7.994730E+1
2.154000E+11 1.000E+17 330 3.800E-4 3.262152E+1 1.398900E+1 5.366500E-1 7.990830E+1
3.162000E+11 1.000E+17 330 3.800E-4 3.194312E+1 1.363490E+1 5.347320E-1 7.982500E+1
4.642000E+11 1.000E+17 330 3.800E-4 3.122230E+1 1.326380E+1 5.325800E-1 7.976600E+1
6.813000E+11 1.000E+17 330 3.800E-4 3.045878E+1 1.287000E+1 5.301710E-1 7.969860E+1
1.000000E+12 1.000E+17 330 3.800E-4 2.965223E+1 1.245340E+1 5.273710E-1 7.963660E+1
1.468000E+12 1.000E+17 330 3.800E-4 2.880273E+1 1.200860E+1 5.243020E-1 7.952010E+1
2.154000E+12 1.000E+17 330 3.800E-4 2.791106E+1 1.154830E+1 5.209550E-1 7.942190E+1
3.162000E+12 1.000E+17 330 3.800E-4 2.697885E+1 1.106890E+1 5.171880E-1 7.932890E+1
4.642000E+12 1.000E+17 330 3.800E-4 2.600866E+1 1.056670E+1 5.131250E-1 7.917660E+1
6.813000E+12 1.000E+17 330 3.800E-4 2.500410E+1 1.005550E+1 5.087370E-1 7.904980E+1
1.000000E+13 1.000E+17 330 3.800E-4 2.396975E+1 9.528900E+0 5.039710E-1 7.888110E+1
1.468000E+13 1.000E+17 330 3.800E-4 2.291120E+1 8.999100E+0 4.989420E-1 7.872290E+1
2.154000E+13 1.000E+17 330 3.800E-4 2.183490E+1 8.462600E+0 4.935460E-1 7.852800E+1
3.162000E+13 1.000E+17 330 3.800E-4 2.074808E+1 7.930800E+0 4.878970E-1 7.834550E+1
4.642000E+13 1.000E+17 330 3.800E-4 1.965857E+1 7.401200E+0 4.819820E-1 7.811190E+1
6.813000E+13 1.000E+17 330 3.800E-4 1.857461E+1 6.885100E+0 4.757760E-1 7.790940E+1
1.000000E+14 1.000E+17 330 3.800E-4 1.750460E+1 6.379300E+0 4.694230E-1 7.763510E+1
