N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 330 3.800E-4 3.646557E+1 1.593870E+1 5.455250E-1 8.012250E+1
1.468000E+10 1.000E+17 330 3.800E-4 3.642773E+1 1.591960E+1 5.454520E-1 8.012040E+1
2.154000E+10 1.000E+17 330 3.800E-4 3.637324E+1 1.589220E+1 5.453480E-1 8.011750E+1
3.162000E+10 1.000E+17 330 3.800E-4 3.629557E+1 1.585310E+1 5.451980E-1 8.011350E+1
4.642000E+10 1.000E+17 330 3.800E-4 3.618623E+1 1.579810E+1 5.449870E-1 8.010780E+1
6.813000E+10 1.000E+17 330 3.800E-4 3.603496E+1 1.572200E+1 5.446920E-1 8.009990E+1
1.000000E+11 1.000E+17 330 3.800E-4 3.583043E+1 1.561910E+1 5.442900E-1 8.008910E+1
1.468000E+11 1.000E+17 330 3.800E-4 3.556194E+1 1.548400E+1 5.437550E-1 8.007470E+1
2.154000E+11 1.000E+17 330 3.800E-4 3.522190E+1 1.531300E+1 5.430640E-1 8.005630E+1
3.162000E+11 1.000E+17 330 3.800E-4 3.480819E+1 1.510470E+1 5.422010E-1 8.003310E+1
4.642000E+11 1.000E+17 330 3.800E-4 3.432497E+1 1.486100E+1 5.411550E-1 8.000480E+1
6.813000E+11 1.000E+17 330 3.800E-4 3.378068E+1 1.458580E+1 5.399160E-1 7.997140E+1
1.000000E+12 1.000E+17 330 3.800E-4 3.318429E+1 1.428310E+1 5.384200E-1 7.994070E+1
1.468000E+12 1.000E+17 330 3.800E-4 3.254210E+1 1.395550E+1 5.367220E-1 7.990080E+1
2.154000E+12 1.000E+17 330 3.800E-4 3.185699E+1 1.359860E+1 5.348070E-1 7.981660E+1
3.162000E+12 1.000E+17 330 3.800E-4 3.112952E+1 1.322470E+1 5.326570E-1 7.975670E+1
4.642000E+12 1.000E+17 330 3.800E-4 3.035935E+1 1.282820E+1 5.302480E-1 7.968840E+1
6.813000E+12 1.000E+17 330 3.800E-4 2.954616E+1 1.240880E+1 5.274500E-1 7.962490E+1
1.000000E+13 1.000E+17 330 3.800E-4 2.869011E+1 1.196140E+1 5.243750E-1 7.950730E+1
1.468000E+13 1.000E+17 330 3.800E-4 2.779207E+1 1.149840E+1 5.210190E-1 7.940780E+1
2.154000E+13 1.000E+17 330 3.800E-4 2.685378E+1 1.101640E+1 5.172410E-1 7.931260E+1
3.162000E+13 1.000E+17 330 3.800E-4 2.587798E+1 1.051180E+1 5.131600E-1 7.915810E+1
4.642000E+13 1.000E+17 330 3.800E-4 2.486839E+1 9.998400E+0 5.087470E-1 7.902830E+1
6.813000E+13 1.000E+17 330 3.800E-4 2.382976E+1 9.469700E+0 5.039480E-1 7.885510E+1
1.000000E+14 1.000E+17 330 3.800E-4 2.276779E+1 8.938100E+0 4.988740E-1 7.869220E+1
