N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.160425119E+00 1.153538306E+00 1.147490542E+00 1.141394211E+00
1.600000000E+01 1.252959023E+00 1.250546512E+00 1.248578687E+00 1.245797052E+00
1.700000000E+01 1.306236983E+00 1.303632835E+00 1.300935513E+00 1.300323601E+00
1.549996187E+01 1.227325645E+00 1.223555368E+00 1.221906219E+00 1.219810839E+00
1.649996187E+01 1.278370440E+00 1.275456439E+00 1.273844689E+00 1.272275498E+00
1.674996808E+01 1.292410180E+00 1.288411578E+00 1.287274992E+00 1.286101028E+00
1.624993176E+01 1.264954884E+00 1.262721370E+00 1.260762266E+00 1.259217355E+00
1.574996808E+01 1.240886454E+00 1.238362748E+00 1.235424935E+00 1.233903949E+00
1.524993176E+01 1.206698312E+00 1.202666225E+00 1.199675293E+00 1.196975291E+00
