N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017134543E+00 1.015532911E+00 1.014305465E+00 1.013289754E+00
1.600000000E+01 1.258024882E+00 1.254794453E+00 1.251998381E+00 1.249529030E+00
1.700000000E+01 1.316402862E+00 1.314442813E+00 1.311557728E+00 1.310759470E+00
1.549996187E+01 1.200058992E+00 1.192275452E+00 1.187505609E+00 1.183453142E+00
1.649996187E+01 1.286288974E+00 1.284290365E+00 1.282437287E+00 1.281014085E+00
1.674996808E+01 1.301825977E+00 1.298308174E+00 1.296900110E+00 1.295666234E+00
1.624993176E+01 1.272835521E+00 1.270109956E+00 1.268031890E+00 1.265899211E+00
1.574996808E+01 1.238121451E+00 1.233605320E+00 1.230049396E+00 1.227937079E+00
1.524993176E+01 1.101690945E+00 1.088489993E+00 1.077576744E+00 1.069605937E+00
