f G/w
1.0000000E+6 7.5126823E-6
8.9779585E+5 7.4358906E-6
8.0603739E+5 7.5952749E-6
7.2365703E+5 7.4679797E-6
6.4969628E+5 7.6052692E-6
5.8329463E+5 7.7231189E-6
5.2367949E+5 7.8395680E-6
4.7015728E+5 7.9161314E-6
4.2210526E+5 7.9547609E-6
3.7896435E+5 7.9642983E-6
3.4023262E+5 7.9049857E-6
3.0545943E+5 7.7974973E-6
2.7424021E+5 7.6644715E-6
2.4621173E+5 7.4519777E-6
2.2104787E+5 7.2186651E-6
1.9845586E+5 6.9421238E-6
1.7817285E+5 6.6402987E-6
1.5996284E+5 6.2986550E-6
1.4361398E+5 5.9605287E-6
1.2893603E+5 5.6071170E-6
1.1575824E+5 5.2608106E-6
1.0392726E+5 4.9253825E-6
9.3305466E+4 4.6129659E-6
8.3769261E+4 4.3086252E-6
7.5207695E+4 4.0192469E-6
6.7521156E+4 3.7257063E-6
6.0620214E+4 3.4797272E-6
5.4424577E+4 3.2807069E-6
4.8862159E+4 3.1044639E-6
4.3868244E+4 2.9332293E-6
3.9384728E+4 2.7505957E-6
3.5359445E+4 2.6134409E-6
3.1745563E+4 2.6134389E-6
2.8501035E+4 2.4711836E-6
2.5588111E+4 2.4525582E-6
2.2972900E+4 2.3816093E-6
2.0624974E+4 2.3299512E-6
1.8517016E+4 2.3713284E-6
1.6624501E+4 2.4325335E-6
1.4925408E+4 2.4436137E-6
1.3399969E+4 2.5296503E-6
1.2030437E+4 2.6391736E-6
1.0800876E+4 2.6620271E-6
9.6969820E+3 2.7400550E-6
8.7059100E+3 2.9807097E-6
7.8161300E+3 2.9822316E-6
7.0172890E+3 3.1510202E-6
6.3000930E+3 3.3682234E-6
5.6561970E+3 3.7031306E-6
5.0781110E+3 4.0593127E-6
4.5591070E+3 4.3468239E-6
4.0931470E+3 4.1707849E-6
3.6748100E+3 4.9681883E-6
3.2992300E+3 5.3605856E-6
2.9620350E+3 5.9334765E-6
2.6593020E+3 6.3824116E-6
2.3875110E+3 6.7972780E-6
2.1434970E+3 7.5822302E-6
1.9244230E+3 9.2789213E-6
1.7277390E+3 9.3369287E-6
1.5511570E+3 1.0648017E-5
1.3926220E+3 1.1161885E-5
1.2502900E+3 1.2522450E-5
1.1225050E+3 1.4009984E-5
1.0077810E+3 1.6446060E-5
9.0478100E+2 1.6462101E-5
8.1230900E+2 1.9915385E-5
7.2928800E+2 2.1191404E-5
6.5475100E+2 2.3820729E-5
5.8783300E+2 2.4911877E-5
5.2775400E+2 3.3690358E-5
4.7381500E+2 3.6247290E-5
4.2539000E+2 3.6382386E-5
3.8191300E+2 4.2884225E-5
3.4288000E+2 4.3837697E-5
3.0783600E+2 4.9768536E-5
2.7637400E+2 5.9159170E-5
2.4812700E+2 6.1919855E-5
2.2276800E+2 8.0240529E-5
2.0000000E+2 6.9284683E-5
