f G/w
1.0000000E+6 2.4454734E-5
8.9779585E+5 2.4809910E-5
8.0603739E+5 2.5809945E-5
7.2365703E+5 2.6723265E-5
6.4969628E+5 2.7750048E-5
5.8329463E+5 2.8866098E-5
5.2367949E+5 3.0056774E-5
4.7015728E+5 3.1307826E-5
4.2210526E+5 3.2427607E-5
3.7896435E+5 3.3728935E-5
3.4023262E+5 3.5013198E-5
3.0545943E+5 3.6286916E-5
2.7424021E+5 3.7597062E-5
2.4621173E+5 3.8915429E-5
2.2104787E+5 4.0252642E-5
1.9845586E+5 4.1672812E-5
1.7817285E+5 4.3176894E-5
1.5996284E+5 4.4781378E-5
1.4361398E+5 4.6527833E-5
1.2893603E+5 4.8477162E-5
1.1575824E+5 5.0667052E-5
1.0392726E+5 5.3154326E-5
9.3305466E+4 5.5980684E-5
8.3769261E+4 5.9172613E-5
7.5207695E+4 6.2738646E-5
6.7521156E+4 6.6807507E-5
6.0620214E+4 7.1372490E-5
5.4424577E+4 7.6464500E-5
4.8862159E+4 8.2285003E-5
4.3868244E+4 8.8708462E-5
3.9384728E+4 9.5912624E-5
3.5359445E+4 1.0399642E-4
3.1745563E+4 1.1298414E-4
2.8501035E+4 1.2291565E-4
2.5588111E+4 1.3393201E-4
2.2972900E+4 1.4605844E-4
2.0624974E+4 1.5954526E-4
1.8517016E+4 1.7449558E-4
1.6624501E+4 1.9104763E-4
1.4925408E+4 2.0941956E-4
1.3399969E+4 2.2971543E-4
1.2030437E+4 2.5203395E-4
1.0800876E+4 2.7676804E-4
9.6969820E+3 3.0465785E-4
8.7059100E+3 3.3490726E-4
7.8161300E+3 3.6884911E-4
7.0172890E+3 4.0647227E-4
6.3000930E+3 4.4844883E-4
5.6561970E+3 4.9523967E-4
5.0781110E+3 5.4731869E-4
4.5591070E+3 6.0533965E-4
4.0931470E+3 6.7007710E-4
3.6748100E+3 7.4207939E-4
3.2992300E+3 8.2256470E-4
2.9620350E+3 9.1224093E-4
2.6593020E+3 1.0133633E-3
2.3875110E+3 1.1251132E-3
2.1434970E+3 1.2507561E-3
1.9244230E+3 1.3892293E-3
1.7277390E+3 1.5442804E-3
1.5511570E+3 1.7185132E-3
1.3926220E+3 1.9103821E-3
1.2502900E+3 2.1259337E-3
1.1225050E+3 2.3655097E-3
1.0077810E+3 2.6324529E-3
9.0478100E+2 2.9296068E-3
8.1230900E+2 3.2612440E-3
7.2928800E+2 3.6316555E-3
6.5475100E+2 4.0436631E-3
5.8783300E+2 4.4983240E-3
5.2775400E+2 5.0127252E-3
4.7381500E+2 5.5790401E-3
4.2539000E+2 6.2107779E-3
3.8191300E+2 6.9115522E-3
3.4288000E+2 7.6986680E-3
3.0783600E+2 8.5793791E-3
2.7637400E+2 9.5492546E-3
2.4812700E+2 1.0635142E-2
2.2276800E+2 1.1845699E-2
2.0000000E+2 1.3185372E-2
