f G/w
1.0000000E+6 7.5075539E-6
8.9779585E+5 7.4390592E-6
8.0603739E+5 7.5539432E-6
7.2365703E+5 7.4766282E-6
6.4969628E+5 7.5982634E-6
5.8329463E+5 7.7227102E-6
5.2367949E+5 7.8319040E-6
4.7015728E+5 7.9138419E-6
4.2210526E+5 7.9588593E-6
3.7896435E+5 7.9613767E-6
3.4023262E+5 7.9003305E-6
3.0545943E+5 7.7910787E-6
2.7424021E+5 7.6531449E-6
2.4621173E+5 7.4558812E-6
2.2104787E+5 7.2100042E-6
1.9845586E+5 6.9304624E-6
1.7817285E+5 6.6297694E-6
1.5996284E+5 6.2973092E-6
1.4361398E+5 5.9534618E-6
1.2893603E+5 5.5995498E-6
1.1575824E+5 5.2633212E-6
1.0392726E+5 4.9189758E-6
9.3305466E+4 4.6165258E-6
8.3769261E+4 4.3073219E-6
7.5207695E+4 4.0098313E-6
6.7521156E+4 3.7361140E-6
6.0620214E+4 3.4887450E-6
5.4424577E+4 3.2648986E-6
4.8862159E+4 3.0978865E-6
4.3868244E+4 2.9186120E-6
3.9384728E+4 2.7491511E-6
3.5359445E+4 2.6577992E-6
3.1745563E+4 2.6161999E-6
2.8501035E+4 2.4676982E-6
2.5588111E+4 2.4092354E-6
2.2972900E+4 2.3569297E-6
2.0624974E+4 2.3485195E-6
1.8517016E+4 2.3308237E-6
1.6624501E+4 2.3845133E-6
1.4925408E+4 2.4253521E-6
1.3399969E+4 2.5192419E-6
1.2030437E+4 2.5493865E-6
1.0800876E+4 2.6624613E-6
9.6969820E+3 2.7155706E-6
8.7059100E+3 2.8355725E-6
7.8161300E+3 2.9844843E-6
7.0172890E+3 3.1798473E-6
6.3000930E+3 3.3535298E-6
5.6561970E+3 3.5219997E-6
5.0781110E+3 3.8252518E-6
4.5591070E+3 4.2071701E-6
4.0931470E+3 4.4858146E-6
3.6748100E+3 4.7148160E-6
3.2992300E+3 5.3275167E-6
2.9620350E+3 5.9251702E-6
2.6593020E+3 6.4413926E-6
2.3875110E+3 7.0536508E-6
2.1434970E+3 7.8769350E-6
1.9244230E+3 8.5211729E-6
1.7277390E+3 9.5197841E-6
1.5511570E+3 1.0425956E-5
1.3926220E+3 1.1915279E-5
1.2502900E+3 1.3220233E-5
1.1225050E+3 1.4019710E-5
1.0077810E+3 1.5720897E-5
9.0478100E+2 1.7560101E-5
8.1230900E+2 2.0786275E-5
7.2928800E+2 2.2425213E-5
6.5475100E+2 2.5845667E-5
5.8783300E+2 2.7744142E-5
5.2775400E+2 2.9371201E-5
4.7381500E+2 3.3994319E-5
4.2539000E+2 3.6889914E-5
3.8191300E+2 4.2738470E-5
3.4288000E+2 4.6043967E-5
3.0783600E+2 5.1096782E-5
2.7637400E+2 5.7305543E-5
2.4812700E+2 6.5372706E-5
2.2276800E+2 6.8764235E-5
2.0000000E+2 7.5927288E-5
