T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 5.906000000E-06 1.192900000E-05 2.374400000E-05 4.674700000E-05 9.099500000E-05 1.750110000E-04 3.330470000E-04 6.222380000E-04 1.132863000E-03
295 5.073000000E-06 1.032800000E-05 2.072500000E-05 4.127300000E-05 8.153400000E-05 1.598510000E-04 3.100630000E-04 5.921570000E-04 1.114511000E-03
300 4.403000000E-06 8.982000000E-06 1.805200000E-05 3.615100000E-05 7.232000000E-05 1.438640000E-04 2.842900000E-04 5.537680000E-04 1.062308000E-03
305 3.910000000E-06 7.953000000E-06 1.584500000E-05 3.169800000E-05 6.371300000E-05 1.281330000E-04 2.571530000E-04 5.101900000E-04 9.981400000E-04
310 3.590000000E-06 7.271000000E-06 1.416500000E-05 2.803200000E-05 5.613100000E-05 1.133780000E-04 2.303380000E-04 4.639910000E-04 9.261660000E-04
315 3.362000000E-06 6.970000000E-06 1.310600000E-05 2.530000000E-05 4.996500000E-05 1.004960000E-04 2.050070000E-04 4.177800000E-04 8.461850000E-04
320 3.018000000E-06 7.030000000E-06 1.273000000E-05 2.357200000E-05 4.535600000E-05 8.990400000E-05 1.824730000E-04 3.738480000E-04 7.645730000E-04
325 5.185000000E-06 7.345000000E-06 1.306300000E-05 2.292200000E-05 4.243100000E-05 8.195300000E-05 1.638140000E-04 3.338680000E-04 6.879140000E-04
330 5.491000000E-06 7.488000000E-06 1.409000000E-05 2.340800000E-05 4.128600000E-05 7.668300000E-05 1.495450000E-04 3.001030000E-04 6.148250000E-04
335 6.370000000E-06 7.367000000E-06 1.557500000E-05 2.516800000E-05 4.194100000E-05 7.450300000E-05 1.396930000E-04 2.739590000E-04 5.552040000E-04
340 7.941000000E-06 7.670000000E-06 1.670300000E-05 2.816100000E-05 4.454900000E-05 7.512000000E-05 1.351940000E-04 2.562580000E-04 5.067450000E-04
