T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 8.803450000E-04 1.732737000E-03 3.135138000E-03 5.534662000E-03 9.514065000E-03 1.571418500E-02 2.467655500E-02 3.674360400E-02 5.239486100E-02
295 7.344580000E-04 1.685157000E-03 3.058330000E-03 5.304067000E-03 8.988131000E-03 1.477901500E-02 2.325254200E-02 3.496313800E-02 5.058925000E-02
300 3.879980000E-04 1.626771000E-03 3.112771000E-03 5.354360000E-03 8.940968000E-03 1.457118500E-02 2.293425300E-02 3.474174700E-02 5.075963000E-02
305 -3.847840000E-04 1.409309000E-03 3.227202000E-03 5.653660000E-03 9.360770000E-03 1.513037700E-02 2.378647200E-02 3.622235600E-02 5.327927500E-02
310 6.778620000E-04 7.493670000E-04 3.249530000E-03 6.126695000E-03 1.020503800E-02 1.643986300E-02 2.584050800E-02 3.949112100E-02 5.827981600E-02
315 7.745820000E-04 -6.930510000E-04 2.880115000E-03 6.614137000E-03 1.140504100E-02 1.846547300E-02 2.908905500E-02 4.454065100E-02 6.577019800E-02
320 1.027274000E-03 9.177050000E-04 1.615807000E-03 6.807644000E-03 1.278836000E-02 2.111764600E-02 3.346281600E-02 5.133872000E-02 7.566763700E-02
325 1.528933000E-03 1.045448000E-03 -1.036267000E-03 6.126742000E-03 1.401998100E-02 2.420621600E-02 3.880097700E-02 5.967843800E-02 8.773945000E-02
330 2.443070000E-03 1.356606000E-03 1.217540000E-03 3.721718000E-03 1.450739800E-02 2.731445300E-02 4.486497200E-02 6.931960100E-02 1.015347450E-01
335 4.009345000E-03 1.946472000E-03 1.370103000E-03 -1.115194000E-03 1.319691800E-02 2.986632400E-02 5.114228600E-02 7.984747600E-02 1.165309420E-01
340 6.559501000E-03 2.974722000E-03 1.723826000E-03 1.573223000E-03 8.712695000E-03 3.052103400E-02 5.693564000E-02 9.052754100E-02 1.318844250E-01
