T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 4.158120000E-04 8.318150000E-04 1.546557000E-03 2.851441000E-03 5.223540000E-03 9.367690000E-03 1.612053200E-02 2.611778500E-02 3.976204100E-02
295 3.443440000E-04 8.016410000E-04 1.489555000E-03 2.685346000E-03 4.824227000E-03 8.567137000E-03 1.468711500E-02 2.388766300E-02 3.672087400E-02
300 1.792280000E-04 7.671070000E-04 1.497160000E-03 2.660526000E-03 4.673713000E-03 8.155469000E-03 1.386711900E-02 2.254643500E-02 3.481455600E-02
305 -1.861690000E-04 6.585500000E-04 1.535521000E-03 2.761737000E-03 4.766945000E-03 8.162114000E-03 1.371381100E-02 2.221480400E-02 3.436327500E-02
310 3.264120000E-04 3.425160000E-04 1.532495000E-03 2.952705000E-03 5.083968000E-03 8.581574000E-03 1.425870400E-02 2.298350600E-02 3.553670100E-02
315 3.716070000E-04 -3.435020000E-04 1.346419000E-03 3.157337000E-03 5.592355000E-03 9.402090000E-03 1.550820000E-02 2.488601200E-02 3.842454100E-02
320 4.917630000E-04 4.508680000E-04 7.377900000E-04 3.228190000E-03 6.208840000E-03 1.058205700E-02 1.744413500E-02 2.794718800E-02 4.308107600E-02
325 7.323980000E-04 5.118830000E-04 -5.331750000E-04 2.886967000E-03 6.772220000E-03 1.203334900E-02 2.000562500E-02 3.211068100E-02 4.951662400E-02
330 1.174946000E-03 6.631590000E-04 6.180600000E-04 1.720683000E-03 6.993441000E-03 1.355434400E-02 2.309226700E-02 3.731136900E-02 5.758187000E-02
335 1.941948000E-03 9.525810000E-04 6.932850000E-04 -6.250550000E-04 6.351319000E-03 1.486028300E-02 2.645952500E-02 4.338889200E-02 6.712121100E-02
340 3.209517000E-03 1.462112000E-03 8.709970000E-04 8.409310000E-04 4.150194000E-03 1.526838600E-02 2.975668200E-02 4.998807300E-02 7.770346600E-02
