T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 6.054020000E-04 1.202726000E-03 2.209969000E-03 3.997175000E-03 7.112641000E-03 1.226159600E-02 2.014068900E-02 3.117777300E-02 4.573957300E-02
295 5.029410000E-04 1.163866000E-03 2.140562000E-03 3.793133000E-03 6.633576000E-03 1.134913000E-02 1.861556400E-02 2.900342500E-02 4.306371400E-02
300 2.631340000E-04 1.118099000E-03 2.163632000E-03 3.789428000E-03 6.502292000E-03 1.097360100E-02 1.792384400E-02 2.802415500E-02 4.191993700E-02
305 -2.692890000E-04 9.635520000E-04 2.229903000E-03 3.963969000E-03 6.711029000E-03 1.117004200E-02 1.812575600E-02 2.837371400E-02 4.265598800E-02
310 4.715040000E-04 5.052690000E-04 2.234312000E-03 4.264308000E-03 7.230636000E-03 1.192882100E-02 1.925500500E-02 3.014693700E-02 4.543787600E-02
315 5.380810000E-04 -4.918900000E-04 1.970182000E-03 4.580011000E-03 8.013884000E-03 1.323001600E-02 2.131478700E-02 3.336724000E-02 5.033577600E-02
320 7.132740000E-04 6.459090000E-04 1.089348000E-03 4.697003000E-03 8.940630000E-03 1.501299300E-02 2.426958100E-02 3.804432000E-02 5.736271400E-02
325 1.062542000E-03 7.349640000E-04 -7.521600000E-04 4.211575000E-03 9.777558000E-03 1.714844600E-02 2.802106500E-02 4.406815200E-02 6.644231500E-02
330 1.702092000E-03 9.535160000E-04 8.732920000E-04 2.528833000E-03 1.010832100E-02 1.934528500E-02 3.241480900E-02 5.130840800E-02 7.730403200E-02
335 2.804767000E-03 1.369701000E-03 9.816500000E-04 -8.528910000E-04 9.186703000E-03 2.119531400E-02 3.709432100E-02 5.950130200E-02 8.963575700E-02
340 4.615033000E-03 2.099025000E-03 1.234894000E-03 1.161919000E-03 6.027205000E-03 2.173244800E-02 4.155831300E-02 6.812411800E-02 1.028057080E-01
