fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 6.076335194E-14 1.000000000E+20 1.164787773E+00 6.468668440E-15 8.884568708E-05 
001_330_SRH 001_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.599199433E-14 1.000000000E+20 1.179407327E+00 5.984913898E-15 1.536076888E-04 
002_330 002_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.749720477E-14 1.000000000E+20 1.169563827E+00 9.255119419E-15 1.034387579E-04 
002_330_SRH 002_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.271621385E-14 1.000000000E+20 1.179465908E+00 8.782451382E-15 1.540010513E-04 
003_330 003_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.019212251E-13 1.000000000E+20 1.172851129E+00 1.335105992E-14 1.161845498E-04 
003_330_SRH 003_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 7.713532947E-14 1.000000000E+20 1.179551865E+00 1.288616468E-14 1.545858353E-04 
004_330 004_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.374858599E-13 1.000000000E+20 1.175048770E+00 1.936692883E-14 1.267668275E-04 
004_330_SRH 004_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.127036997E-13 1.000000000E+20 1.179676416E+00 1.890426191E-14 1.554574053E-04 
005_330 005_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.891062754E-13 1.000000000E+20 1.176670633E+00 2.818727921E-14 1.356795966E-04 
005_330_SRH 005_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 1.643307490E-13 1.000000000E+20 1.179856041E+00 2.772636005E-14 1.567674596E-04 
006_330 006_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.636552540E-13 1.000000000E+20 1.177926324E+00 4.111122370E-14 1.433802317E-04 
006_330_SRH 006_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 2.388900957E-13 1.000000000E+20 1.180114798E+00 4.065182129E-14 1.587472614E-04 
007_330 007_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.705462531E-13 1.000000000E+20 1.178979087E+00 6.003294640E-14 1.505709554E-04 
007_330_SRH 007_330_srh.dat 330 35.13 1.000000000E+00 0.000000000E+00 3.457964538E-13 1.000000000E+20 1.180481614E+00 5.957502501E-14 1.617613858E-04 
008_330 008_330.dat 330 35.13 1.000000000E+00 0.000000000E+00 5.222670326E-13 1.000000000E+20 1.179965735E+00 8.770757053E-14 1.581604297E-04 
